species,Lon,Lat,Temp,Sal,Status
Daphnia longispina,11.26557,63.90734,8.187553,34.91304,Native
Daphnia longispina,15.766914,69.05242,7.840333,34.835007,Native
Daphnia longispina,16.57641,68.350765,6.220245,35.152733,Native
Daphnia longispina,15.989061,68.026989,7.298139,34.667015,Native
Daphnia longispina,16.576347,68.349869,6.220245,35.152733,Native
Daphnia longispina,15.989023,68.026093,7.298139,34.667015,Native
Daphnia longispina,15.496106,68.379893,6.747203,34.81916,Native
Daphnia longispina,15.496126,68.38079,6.747203,34.81916,Native
Daphnia longispina,15.184008,68.879163,7.799629,34.793236,Native
Daphnia longispina,15.766946,69.053317,7.840333,34.835007,Native
Daphnia longispina,15.211514,68.895273,7.799629,34.793236,Native
Daphnia longispina,15.211506,68.894376,7.799629,34.793236,Native
Daphnia longispina,5.3542,60.355213,9.884703,33.413151,Native
Daphnia longispina,5.263239,60.389224,8.037315,34.861969,Native
Daphnia longispina,10.393701,59.158198,9.239503,32.556305,Native
Daphnia longispina,5.305002,60.453309,7.515252,35.204914,Native
Daphnia longispina,10.728879,63.58742,8.230188,34.991558,Native
Daphnia longispina,-6.204495,56.080567,10.66516,35.056164,Native
Daphnia longispina,-6.200589,56.044725,10.66516,35.056164,Native
Daphnia longispina,-6.220518,56.080019,10.66516,35.056164,Native
Daphnia longispina,-6.188471,56.081113,10.66516,35.056164,Native
Daphnia longispina,6.385157,62.563969,8.810319,34.778023,Native
Daphnia longispina,7.042584,62.894342,8.651645,34.773884,Native
Daphnia longispina,7.359638,62.182872,8.672217,34.890514,Native
Daphnia longispina,-0.434176,53.688706,10.525367,34.702919,Native
Daphnia longispina,10.768439,64.448695,7.409264,35.053116,Native
Daphnia longispina,8.533333,56.600002,10.524857,33.000824,Native
Daphnia longispina,9.55,57.200001,10.342412,31.880533,Native
Daphnia longispina,-0.457425,53.694851,10.525367,34.702919,Native
Daphnia longispina,23.32677,59.956009,7.822948,6.287958,Native
Daphnia longispina,10.728936,63.587688,8.230188,34.991558,Native
Daphnia longispina,10.775913,63.596702,8.091057,34.991302,Native
Daphnia longispina,10.655433,63.850633,9.175942,34.311764,Native
Daphnia longispina,10.632762,63.845505,9.175942,34.311764,Native
Daphnia longispina,-0.477138,53.694204,10.525367,34.702919,Native
Daphnia longispina,-0.427214,53.69266,10.525367,34.702919,Native
Daphnia longispina,0.964816,50.92693,12.374724,34.787327,Native
Daphnia longispina,10.663723,63.85323,9.175942,34.311764,Native
Daphnia longispina,8.165866,62.759154,7.300636,35.193424,Native
Daphnia longispina,10.674101,63.856701,8.900309,34.705215,Native
Daphnia longispina,8.173497,62.76638,7.296297,35.194122,Native
Daphnia longispina,8.16752,62.769935,7.296297,35.194122,Native
Daphnia longispina,10.63469,63.843688,9.175942,34.311764,Native
Daphnia longispina,8.173672,62.760098,7.296297,35.194122,Native
Daphnia longispina,-4.123537,53.275546,11.469403,34.30378,Native
Daphnia longispina,11.651549,64.123137,8.770425,33.752556,Native
Daphnia longispina,11.858089,64.153355,8.652773,33.681992,Native
Daphnia longispina,12.166029,64.219381,8.57427,33.571625,Native
Daphnia longispina,11.756864,64.128365,8.722046,33.687546,Native
Daphnia longispina,11.718675,64.137165,8.735825,33.705708,Native
Daphnia longispina,12.010869,64.185751,8.579361,33.597004,Native
Daphnia longispina,11.994693,64.199109,8.619644,33.620541,Native
Daphnia longispina,11.617911,64.093216,8.770425,33.752556,Native
Daphnia longispina,12.156324,64.233561,8.57427,33.571625,Native
Daphnia longispina,12.240217,64.261212,8.505056,33.532307,Native
Daphnia longispina,11.834733,64.166383,8.652773,33.681992,Native
Daphnia longispina,10.775458,63.59652,8.091057,34.991302,Native
Daphnia longispina,11.602066,64.121336,8.770425,33.752556,Native
Daphnia longispina,12.039119,64.171958,8.579361,33.597004,Native
Daphnia longispina,11.903622,64.13629,8.652773,33.681992,Native
Daphnia longispina,29.8,45.0833,12.004307,18.121279,Native
Daphnia longispina,10.881328,63.813051,9.140056,34.175087,Native
Daphnia longispina,10.633458,63.762414,8.603513,34.831764,Native
Daphnia longispina,10.632138,63.734988,6.984948,35.162132,Native
Daphnia longispina,7.899167,53.790833,11.300365,32.370029,Native
Daphnia longispina,23.213248,59.930331,7.993786,6.19688,Native
Daphnia longispina,14.09715,66.732161,8.049577,33.641869,Native
Daphnia longispina,14.101817,66.7286,8.049577,33.641869,Native
Daphnia longispina,11.31646,63.668382,9.013673,33.953285,Native
Daphnia longispina,10.969943,63.672412,7.001789,35.232029,Native
Daphnia longispina,10.878283,63.647011,7.938302,35.058228,Native
Daphnia longispina,11.002417,63.675376,6.850982,35.19418,Native
Daphnia longispina,10.747139,63.598267,8.230188,34.991558,Native
Daphnia longispina,10.868196,63.621988,7.938302,35.058228,Native
Daphnia longispina,11.332757,63.709736,9.013673,33.953285,Native
Daphnia longispina,10.722819,63.588631,8.230188,34.991558,Native
Daphnia longispina,10.783796,63.596863,8.091057,34.991302,Native
Daphnia pulex,10.721283,53.904415,10.127461,23.135839,Native
Daphnia pulex,10.721873,53.850842,10.127461,23.135839,Native
Daphnia pulex,10.809377,53.926353,10.075567,25.118803,Native
Daphnia pulex,-117.85,33.65,17.116683,33.45116,Native
Daphnia pulex,-0.615235,53.685993,10.563029,34.707127,Native
Daphnia pulex,-0.613781,53.684178,10.563029,34.707127,Native
Daphnia pulex,-4.142262,53.245092,11.512432,34.3242,Native
Daphnia pulex,0.98483,49.8571,12.707461,34.709042,Native
Daphnia pulex,-4.067413,53.293614,11.418755,34.301208,Native
Daphnia pulex,-4.07718,53.293894,11.418755,34.301208,Native
Daphnia pulex,-4.066685,53.294076,11.418755,34.301208,Native
Daphnia pulex,-4.074138,53.293048,11.418755,34.301208,Native
Daphnia pulex,-4.234473,53.303187,11.441616,34.290253,Native
Daphnia pulex,-4.233746,53.30365,11.441616,34.290253,Native
Daphnia pulex,-4.056752,53.305936,11.418755,34.301208,Native
Daphnia pulex,1.485418,52.073819,12.115999,34.546787,Native
Daphnia pulex,1.486734,52.071982,12.115999,34.546787,Native
Daphnia pulex,1.485831,52.06976,12.115999,34.546787,Native
Daphnia pulex,-4.419938,54.398183,11.120102,34.252171,Native
Daphnia pulex,-4.450715,54.397562,11.120102,34.252171,Native
Daphnia pulex,-0.615206,53.686891,10.563029,34.707127,Native
Daphnia pulex,-0.57588,53.685531,10.564425,34.698326,Native
Daphnia pulex,-20.113445,74.313463,-1.171605,33.325218,Native
Daphnia pulex,-20.199207,74.306791,-1.184712,33.316887,Native
Daphnia pulex,-20.600497,74.49868,-1.190049,33.029716,Native
Daphnia pulex,-20.094494,74.310437,-1.171605,33.325218,Native
Daphnia pulex,-20.125934,74.319035,-1.171605,33.325218,Native
Daphnia pulex,-20.10781,74.318864,-1.171605,33.325218,Native
Daphnia pulex,-20.163928,74.35849,-1.185642,33.065968,Native
Daphnia pulex,-20.09724,74.316427,-1.171605,33.325218,Native
Daphnia pulex,-20.553879,74.477994,-1.192623,33.058453,Native
Daphnia pulex,-20.184435,74.323105,-1.184712,33.316887,Native
Daphnia pulex,-20.169078,74.360446,-1.195482,33.064098,Native
Daphnia pulex,-4.123195,53.253525,11.469403,34.30378,Native
Daphnia pulex,-4.136317,53.246098,11.512432,34.3242,Native
Daphnia pulex,-94.013,58.765,1.41574,31.138374,Native
Daphnia pulex,-94.202,58.786,1.430762,31.095989,Native
Daphnia pulex,-94.202003,58.785999,1.430762,31.095989,Native
Daphnia pulex,-72.796758,41.279001,13.17439,32.176228,Native
Daphnia pulex,1.689036,52.470589,11.603851,34.323372,Native
Daphnia pulex,1.694742,52.477157,11.603851,34.323372,Native
Daphnia pulex,-94.169998,58.66,1.560159,28.293087,Native
Daphnia pulex,-93.870003,58.759998,1.349903,31.12858,Native
Daphnia pulex,-93.870003,58.77,1.349903,31.12858,Native
Daphnia pulex,-3.847315,53.32195,11.425088,34.312675,Native
Daphnia pulex,12.166243,54.091416,10.10329,14.491127,Native
Daphnia pulex,-94.110001,58.740002,1.563037,28.23391,Native
Daphnia pulex,-93.849998,58.77,1.349903,31.12858,Native
Daphnia pulex,-3.169435,51.459586,12.437976,35.030205,Native
Daphnia pulex,1.708073,52.539253,11.531004,34.47485,Native
Daphnia pulex,1.699264,52.530984,11.531004,34.47485,Native
Daphnia pulex,-94.230003,58.630001,1.560159,28.293087,Native
Daphnia pulex,-94.160004,58.669998,1.563037,28.23391,Native
Daphnia pulex,-4.317686,53.218433,11.51312,34.329479,Native
Daphnia pulex,3.330452,51.350565,12.261943,34.383057,Native
Daphnia pulex,3.348128,51.334766,12.247045,34.334007,Native
Daphnia pulex,3.342405,51.356343,12.247045,34.334007,Native
Daphnia pulex,3.116292,51.294534,12.312485,34.065548,Native
Daphnia pulex,3.094287,51.277636,12.312485,34.065548,Native
Daphnia pulex,3.127633,51.287751,12.312485,34.065548,Native
Daphnia pulex,-4.379542,53.145284,11.560937,34.347111,Native
Daphnia pulex,4.578588,52.345649,11.893971,34.046467,Native
Daphnia pulex,4.554643,52.362561,11.893971,34.046467,Native
Daphnia pulex,-123.783333,48.383333,10.139958,31.601822,Native
Daphnia pulex,-123.366667,48.483333,10.220231,31.594954,Native
Daphnia pulex,-123.383333,48.483333,10.220231,31.594954,Native
Daphnia pulex,5.209588,53.381452,11.667002,32.995224,Native
Daphnia pulex,5.255675,53.396875,11.648537,32.967735,Native
Daphnia pulex,5.188577,53.375668,11.667002,32.995224,Native
Daphnia pulex,5.890319,53.457802,11.551945,32.648273,Native
Daphnia pulex,5.658935,53.457648,11.57816,32.809692,Native
Daphnia pulex,-130.166667,53.333333,7.612276,32.848701,Native
Daphnia pulex,5.41757,52.963296,11.677481,32.760098,Native
Daphnia pulex,-123.5465,48.3185,8.456871,33.39043,Native
Daphnia pulex,-123.541833,48.322,8.456871,33.39043,Native
Daphnia pulex,-123.541833,48.321833,8.456871,33.39043,Native
Daphnia pulex,-3.345974,53.349787,11.421193,34.308029,Native
Daphnia pulex,6.155813,53.487758,11.499353,32.519363,Native
Daphnia pulex,4.968035,53.264493,11.693748,33.064514,Native
Daphnia pulex,-123.4,48.416667,10.220231,31.594954,Native
Daphnia pulex,5.622548,52.860623,11.686082,32.667316,Native
Daphnia pulex,-123.366667,48.416667,10.220231,31.594954,Native
Daphnia pulex,-4.527529,53.258671,11.478355,34.312061,Native
Daphnia pulex,-4.531352,53.259939,11.478355,34.312061,Native
Daphnia pulex,1.668345,52.513958,11.531004,34.47485,Native
Daphnia pulex,1.132474,52.025726,12.113651,34.484505,Native
Daphnia pulex,-2.798152,53.377181,11.385349,34.338902,Native
Daphnia pulex,-2.797816,53.359206,11.385349,34.338902,Native
Daphnia pulex,-2.798488,53.395157,11.385349,34.338902,Native
Daphnia pulex,10.728879,63.58742,8.230188,34.991558,Native
Daphnia pulex,-4.123537,53.275546,11.469403,34.30378,Native
Daphnia pulex,-2.794801,51.561184,12.434137,34.999676,Native
Daphnia pulex,-2.831107,51.574419,12.434137,34.999676,Native
Daphnia pulex,7.899167,53.790833,11.300365,32.370029,Native
Daphnia pulex,7,53.683333,11.339091,32.366756,Native
Daphnia pulex,23.916667,72.25,4.870858,35.064438,Native
Daphnia pulex,1.027232,51.967772,12.158365,34.533733,Native
Daphnia pulex,1.024324,51.967847,12.158365,34.533733,Native
Daphnia pulex,1.012421,51.974897,12.158365,34.533733,Native
Daphnia pulex,1.041496,51.974149,12.158365,34.533733,Native
Daphnia pulex,1.028867,51.970428,12.158365,34.533733,Native
Daphnia pulex,10.434425,63.422806,6.892706,35.173706,Native
Daphnia pulex,22.454676,59.882912,7.751191,6.279066,Native
Daphnia pulex,-67,77.53,0.247589,33.984802,Native
Daphnia pulex,1.68359,52.607928,11.410546,34.472744,Native
Daphnia pulex,1.675845,52.603672,11.410546,34.472744,Native
Daphnia pulex,1.703219,52.490384,11.603851,34.323372,Native
Daphnia pulex,1.696247,52.4951,11.603851,34.323372,Native
Daphnia pulex,23.390287,63.839036,5.925471,5.00148,Native
Daphnia pulex,7.883333,54.183333,10.965543,33.599701,Native
Daphnia pulex,24.551856,60.04463,7.699533,6.432063,Native
Daphnia pulex,25.018642,60.110161,6.361757,6.745852,Native
Daphnia pulex,24.76,60.1,6.694541,6.744298,Native
Daphnia pulex,1.043631,52.922884,10.933467,34.528126,Native
Daphnia pulex,1.095742,52.923335,10.956363,34.516998,Native
Daphnia pulex,0.798303,52.948702,10.931045,34.478203,Native
Daphnia pulex,0.800195,52.954951,10.931045,34.478203,Native
Daphnia pulex,23.5443,58.56703,8.035011,6.28651,Native
Daphnia pulex,-94.279999,59.110001,0.290967,32.558117,Native
Diacyclops bicuspidatus,8.024674,58.18721,8.660345,34.717651,Native
Diacyclops bicuspidatus,10.74217,53.848595,10.127461,23.135839,Native
Diacyclops bicuspidatus,10.847237,53.861938,10.133292,22.283569,Native
Diacyclops bicuspidatus,5.272458,60.283224,7.885407,35.051109,Native
Diacyclops bicuspidatus,5.189483,60.362124,8.199627,34.861927,Native
Diacyclops bicuspidatus,8.855278,58.4923,7.73175,34.963463,Native
Diacyclops bicuspidatus,10.640156,59.821503,8.612338,34.524792,Native
Diacyclops bicuspidatus,-2.831187,56.209366,9.18671,34.87022,Native
Cyclops bicuspidatus,-134.050003,69.57,0.416653,25.406269,Native
Cyclops bicuspidatus,-134.130005,69.540001,0.42284,25.317265,Native
Cyclops bicuspidatus,-134.119995,69.540001,0.42284,25.317265,Native
Cyclops bicuspidatus,-134.100006,69.559998,0.42284,25.317265,Native
Cyclops bicuspidatus,-134.089996,69.550003,0.42284,25.317265,Native
Cyclops bicuspidatus,-132.970001,69.440002,0.375394,25.943871,Native
Cyclops bicuspidatus,-132.990005,69.440002,0.375394,25.943871,Native
Cyclops bicuspidatus,-132.990005,69.449997,0.375394,25.943871,Native
Cyclops bicuspidatus,-133,69.449997,0.375394,25.943871,Native
Diacyclops bicuspidatus,24.85,60.19,7.798337,6.151402,Native
Diacyclops bicuspidatus,8.639172,58.382922,8.934278,34.002514,Native
Diacyclops bicuspidatus,8.974141,58.664544,9.119932,33.896557,Native
Diacyclops bicuspidatus,11.014692,59.042372,9.768824,30.171333,Native
Diacyclops bicuspidatus,10.654198,59.914097,8.744822,34.52478,Native
Diacyclops bicuspidatus,10.824275,59.902288,7.968793,34.797115,Native
Diacyclops bicuspidatus,10.49683,59.83515,9.798926,30.411175,Native
Diacyclops bicuspidatus,3.684022,63.600764,-0.78381,34.911163,Native
Diacyclops bicuspidatus,17.166667,60.666667,7.012664,5.713065,Native
Diacyclops bisetosus,-2.888819,56.234347,9.533899,34.89175,Native
Diacyclops bisetosus,5.283483,60.345179,8.037315,34.861969,Native
Diacyclops bisetosus,-4.025063,53.254784,11.418755,34.301208,Native
Diacyclops bisetosus,-5.253884,58.121191,10.132779,35.104702,Native
Diacyclops bisetosus,23.46,59.98,8.072659,6.170256,Native
Diacyclops bisetosus,-3.575586,53.261574,11.415405,34.311386,Native
Diaptomus glacialis,80.417,74,-0.21164,32.913773,Native
Diaptomus glacialis,83.199997,70.083,0.460002,18.098387,Native
Diaptomus glacialis,83.199997,71.583,0.453596,17.821285,Native
Diaptomus glacialis,83.467003,70.667,0.455156,17.946611,Native
Diaptomus glacialis,74.099998,72.766998,0.73449,32.126987,Native
Diaptomus glacialis,73.133003,74.650002,0.184496,32.210869,Native
Diaptomus glacialis,83.092003,71.182999,0.459483,17.996021,Native
Diaptomus glacialis,82.616997,71.967003,0.465543,18.988531,Native
Drepanopus bungei,87.917,76.083,-0.867258,33.34296,Native
Drepanopus bungei,89.983002,76.266998,-0.818652,33.39872,Native
Drepanopus bungei,80.417,74,-0.21164,32.913773,Native
Drepanopus bungei,88.182999,77.167,-0.967507,33.421631,Native
Drepanopus bungei,77.067001,75.182999,-0.45005,32.979832,Native
Drepanopus bungei,75.417,76.717003,-0.802141,34.715206,Native
Drepanopus bungei,77.266998,75.233002,-0.443045,32.969509,Native
Drepanopus bungei,75.366997,76.25,-0.852939,34.20121,Native
Drepanopus bungei,81.366997,78.650002,-1.164265,34.143257,Native
Drepanopus bungei,76.333,76.650002,-0.819333,34.602917,Native
Drepanopus bungei,76.817001,77.133003,-0.805306,34.617493,Native
Drepanopus bungei,75.467003,75.866997,-0.849872,34.200626,Native
Drepanopus bungei,74.099998,72.766998,0.73449,32.126987,Native
Drepanopus bungei,73.133003,74.650002,0.184496,32.210869,Native
Drepanopus bungei,80.800003,78.449997,-1.103935,34.125816,Native
Drepanopus bungei,78.75,77,-0.857014,34.287643,Native
Drepanopus bungei,85.650002,82.5,-0.502942,34.919365,Native
Drepanopus bungei,80.583,72.932999,0.581318,18.393488,Native
Drepanopus bungei,78.050003,84.233002,-0.938679,34.951038,Native
Drepanopus bungei,81.217003,74.733002,-0.394903,32.920906,Native
Drepanopus bungei,82.717003,74.733002,-0.606222,33.448635,Native
Drepanopus bungei,82.083,77.067001,-0.793938,34.054535,Native
Drepanopus bungei,86.266998,79.483002,-0.720452,34.863838,Native
Drepanopus bungei,83.092003,71.182999,0.459483,17.996021,Native
Drepanopus bungei,81.400002,76.417,-0.7913,34.034,Native
Drepanopus bungei,85.932999,79.116997,-0.954713,34.377304,Native
Drepanopus bungei,95.733002,82.417,-0.908262,34.947041,Native
Drepanopus bungei,84.883003,77.199997,-0.921802,34.089657,Native
Drepanopus bungei,82.616997,71.967003,0.465543,18.988531,Native
Drepanopus bungei,85.233002,89.116997,-0.947057,34.942001,Native
Drepanopus bungei,87.849998,77.300003,-0.992148,34.146004,Native
Drepanopus bungei,83.900002,74.833,-0.715108,34.098499,Native
Drepanopus bungei,80.616997,74.199997,-0.265146,32.907814,Native
Drepanopus bungei,76.833,87.25,-0.942745,34.942001,Native
Drepanopus bungei,74.667,73.583,0.572856,26.424416,Native
Drepanopus bungei,76.967003,74.567001,-0.179894,32.93491,Native
Drepanopus bungei,80.349998,74.383003,-0.302511,32.91433,Native
Drepanopus bungei,79.817001,74.682999,-0.16197,25.551529,Native
Drepanopus bungei,80.782997,88.417,-0.94722,34.942001,Native
Drepanopus bungei,74,73.949997,0.34998,32.124035,Native
Drepanopus bungei,78,88.417,-0.947435,34.942001,Native
Drepanopus bungei,74.432999,72.75,0.633175,26.677366,Native
Drepanopus bungei,80.182999,72.75,0.620401,18.055342,Native
Drepanopus bungei,74.050003,74.550003,0.018567,32.139359,Native
Drepanopus bungei,80.349998,73.25,0.528295,18.223198,Native
Drepanopus bungei,80.016998,74.083,-0.204491,32.923138,Native
Drepanopus bungei,78.400002,74.383003,-0.237497,32.886131,Native
