"Year","Season","Bank","Sample","L","Status","Number_of_crushed"
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",2,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",3,"alive",NA
2011,"August","mat","4",4,"alive",NA
2011,"August","mat","4",4,"alive",NA
2011,"August","mat","4",4,"alive",NA
2011,"August","mat","4",4,"alive",NA
2011,"August","mat","4",4,"alive",NA
2011,"August","mat","4",4,"alive",NA
2011,"August","mat","4",4,"alive",NA
2011,"August","mat","4",4,"alive",NA
2011,"August","mat","4",4,"alive",NA
2011,"August","mat","4",5,"alive",NA
2011,"August","mat","4",5,"alive",NA
2011,"August","mat","4",5,"alive",NA
2011,"August","mat","4",5,"alive",NA
2011,"August","mat","4",6,"alive",NA
2011,"August","mat","4",6,"alive",NA
2011,"August","mat","4",6,"alive",NA
2011,"August","mat","4",7,"alive",NA
2011,"August","mat","4",7,"alive",NA
2011,"August","mat","4",8,"alive",NA
2011,"August","mat","4",8,"alive",NA
2011,"August","mat","4",8,"alive",NA
2011,"August","mat","4",9,"alive",NA
2011,"August","mat","4",9,"alive",NA
2011,"August","mat","4",10,"alive",NA
2011,"August","mat","4",10,"alive",NA
2011,"August","mat","4",10,"alive",NA
2011,"August","mat","4",29,"alive",NA
2011,"August","mat","4",29,"alive",NA
2011,"August","mat","4",30,"alive",NA
2011,"August","mat","4",27,"alive",NA
2011,"August","mat","4",24,"alive",NA
2011,"August","mat","4",26,"alive",NA
2011,"August","mat","4",32,"alive",NA
2011,"August","mat","4",29,"alive",NA
2011,"August","mat","4",28,"alive",NA
2011,"August","mat","4",33,"alive",NA
2011,"August","mat","4",29,"alive",NA
2011,"August","mat","4",25,"alive",NA
2011,"August","mat","4",31,"alive",NA
2011,"August","mat","4",28,"alive",NA
2011,"August","mat","4",25,"alive",NA
2011,"August","mat","4",27,"alive",NA
2011,"August","mat","4",27,"alive",NA
2011,"August","mat","4",26,"alive",NA
2011,"August","mat","4",28,"alive",NA
2011,"August","mat","4",29,"alive",NA
2011,"August","mat","4",27,"alive",NA
2011,"August","mat","4",27,"alive",NA
2011,"August","mat","4",23,"alive",NA
2011,"August","mat","4",25,"alive",NA
2011,"August","mat","4",25,"alive",NA
2011,"August","mat","4",25,"alive",NA
2011,"August","mat","4",26,"alive",NA
2011,"August","mat","4",24,"alive",NA
2011,"August","mat","4",23,"alive",NA
2011,"August","mat","4",22,"alive",NA
2011,"August","mat","4",22,"alive",NA
2011,"August","mat","4",21,"alive",NA
2011,"August","mat","4",21,"alive",NA
2011,"August","mat","4",23,"alive",NA
2011,"August","mat","4",27,"alive",NA
2011,"August","mat","4",22,"alive",NA
2011,"August","mat","4",23,"alive",NA
2011,"August","mat","4",21,"alive",NA
2011,"August","mat","4",20,"alive",NA
2011,"August","mat","4",21,"alive",NA
2011,"August","mat","4",24,"alive",NA
2011,"August","mat","4",22,"alive",NA
2011,"August","mat","4",19,"alive",NA
2011,"August","mat","4",20,"alive",NA
2011,"August","mat","4",16,"alive",NA
2011,"August","mat","4",18,"alive",NA
2011,"August","mat","4",17,"alive",NA
2011,"August","mat","4",26,"alive",NA
2011,"August","mat","4",17,"alive",NA
2011,"August","mat","4",22,"alive",NA
2011,"August","mat","4",18,"alive",NA
2011,"August","mat","4",20,"alive",NA
2011,"August","mat","4",17,"alive",NA
2011,"August","mat","4",14,"alive",NA
2011,"August","mat","4",18,"alive",NA
2011,"August","mat","4",13,"alive",NA
2011,"August","mat","4",15,"alive",NA
2011,"August","mat","4",14,"alive",NA
2011,"August","mat","4",16,"alive",NA
2011,"August","mat","4",16,"alive",NA
2011,"August","mat","4",16,"alive",NA
2011,"August","mat","4",17,"alive",NA
2011,"August","mat","4",16,"alive",NA
2011,"August","mat","4",16,"alive",NA
2011,"August","mat","4",15,"alive",NA
2011,"August","mat","4",17,"alive",NA
2011,"August","mat","4",14,"alive",NA
2011,"August","mat","4",11,"alive",NA
2011,"August","mat","4",14,"alive",NA
2011,"August","mat","4",12,"alive",NA
2011,"August","mat","4",14,"alive",NA
2011,"August","mat","4",15,"alive",NA
2011,"August","mat","4",17,"alive",NA
2011,"August","mat","4",11,"alive",NA
2011,"August","mat","4",12,"alive",NA
2011,"August","mat","4",17,"alive",NA
2011,"August","mat","4",12,"alive",NA
2011,"August","mat","4",12,"alive",NA
2011,"August","mat","4",11,"alive",NA
2011,"August","mat","4",12,"alive",NA
2011,"August","mat","4",12,"alive",NA
2011,"August","mat","4",11,"alive",NA
2011,"August","mat","4",16,"alive",NA
2011,"August","mat","4",15,"alive",NA
2011,"August","mat","4",12,"alive",NA
2011,"August","mat","4",11,"alive",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",1,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",2,"dead",NA
2011,"August","mat","4",3,"dead",NA
2011,"August","mat","4",3,"dead",NA
2011,"August","mat","4",3,"dead",NA
2011,"August","mat","4",3,"dead",NA
2011,"August","mat","4",3,"dead",NA
2011,"August","mat","4",3,"dead",NA
2011,"August","mat","4",3,"dead",NA
2011,"August","mat","4",3,"dead",NA
2011,"August","mat","4",3,"dead",NA
2011,"August","mat","4",4,"dead",NA
2011,"August","mat","4",4,"dead",NA
2011,"August","mat","4",4,"dead",NA
2011,"August","mat","4",4,"dead",NA
2011,"August","mat","4",5,"dead",NA
2011,"August","mat","4",8,"dead",NA
2011,"August","mat","4",8,"dead",NA
2011,"August","mat","4",9,"dead",NA
2011,"August","mat","4",6,"dead",NA
2011,"August","mat","4",30,"dead",NA
2011,"August","mat","4",27,"dead",NA
2011,"August","mat","4",27,"dead",NA
2011,"August","mat","4",33,"dead",NA
2011,"August","mat","4",33,"dead",NA
2011,"August","mat","4",31,"dead",NA
2011,"August","mat","4",28,"dead",NA
2011,"August","mat","4",34,"dead",NA
2011,"August","mat","4",31,"dead",NA
2011,"August","mat","4",30,"dead",NA
2011,"August","mat","4",30,"dead",NA
2011,"August","mat","4",30,"dead",NA
2011,"August","mat","4",36,"dead",NA
2011,"August","mat","4",36,"dead",NA
2011,"August","mat","4",31,"dead",NA
2011,"August","mat","4",34,"dead",NA
2011,"August","mat","4",30,"dead",NA
2011,"August","mat","4",30,"dead",NA
2011,"August","mat","4",30,"dead",NA
2011,"August","mat","4",30,"dead",NA
2011,"August","mat","4",15,"dead",NA
2011,"August","mat","4",20,"dead",NA
2011,"August","mat","4",24,"dead",NA
2011,"August","mat","4",27,"dead",NA
2011,"August","mat","4",30,"dead",NA
2011,"August","mat","4",30,"dead",NA
2011,"August","mat","4",31,"dead",NA
2011,"August","mat","4",35,"dead",NA
2011,"August","mat","4",26,"dead",NA
2011,"August","mat","4",26,"dead",NA
2011,"August","mat","4",27,"dead",NA
2011,"August","mat","4",32,"dead",NA
2011,"August","mat","4",25,"dead",NA
2011,"August","mat","4",27,"dead",NA
2011,"August","mat","4",21,"dead",NA
2011,"August","mat","4",21,"dead",NA
2011,"August","mat","4",25,"dead",NA
2011,"August","mat","4",21,"dead",NA
2011,"August","mat","4",26,"dead",NA
2011,"August","mat","4",26,"dead",NA
2011,"August","mat","4",27,"dead",NA
2011,"August","mat","4",25,"dead",NA
2011,"August","mat","4",17,"dead",NA
2011,"August","mat","4",17,"dead",NA
2011,"August","mat","4",19,"dead",NA
2011,"August","mat","4",19,"dead",NA
2011,"August","mat","4",27,"dead",NA
2011,"August","mat","4",27,"dead",NA
2011,"August","mat","4",22,"dead",NA
2011,"August","mat","4",26,"dead",NA
2011,"August","mat","4",30,"dead",NA
2011,"August","mat","4",22,"dead",NA
2011,"August","mat","4",23,"dead",NA
2011,"August","mat","4",28,"dead",NA
2011,"August","mat","4",26,"dead",NA
2011,"August","mat","4",26,"dead",NA
2011,"August","mat","4",21,"dead",NA
2011,"August","mat","4",22,"dead",NA
2011,"August","mat","4",21,"dead",NA
2011,"August","mat","4",21,"dead",NA
2011,"August","mat","4",23,"dead",NA
2011,"August","mat","4",26,"dead",NA
2011,"August","mat","4",23,"dead",NA
2011,"August","mat","4",20,"dead",NA
2011,"August","mat","4",17,"dead",NA
2011,"August","mat","4",23,"dead",NA
2011,"August","mat","4",24,"dead",NA
2011,"August","mat","4",25,"dead",NA
2011,"August","mat","4",22,"dead",NA
2011,"August","mat","4",18,"dead",NA
2011,"August","mat","4",19,"dead",NA
2011,"August","mat","4",22,"dead",NA
2011,"August","mat","4",25,"dead",NA
2011,"August","mat","4",12,"dead",NA
2011,"August","mat","4",12,"dead",NA
2011,"August","mat","4",20,"dead",NA
2011,"August","mat","4",17,"dead",NA
2011,"August","mat","4",17,"dead",NA
2011,"August","mat","4",12,"dead",NA
2011,"August","mat","4",12,"dead",NA
2011,"August","mat","4",23,"dead",NA
2011,"August","mat","4",19,"dead",NA
2011,"August","mat","4",19,"dead",NA
2011,"August","mat","4",19,"dead",NA
2011,"August","mat","4",19,"dead",NA
2011,"August","mat","4",21,"dead",NA
2011,"August","mat","4",10,"dead",NA
2011,"August","mat","4",10,"dead",NA
2011,"August","mat","4",20,"dead",NA
2011,"August","mat","4",10,"dead",NA
2011,"August","mat","4",10,"dead",NA
2011,"August","mat","4",10,"dead",NA
2011,"August","mat","4",10,"dead",NA
2011,"August","mat","4",10,"dead",NA
2011,"August","mat","4",10,"dead",NA
2011,"August","mat","4",10,"dead",NA
2011,"August","mat","4",10,"dead",NA
2011,"August","mat","4",10,"dead",NA
2011,"August","mat","4",10,"dead",NA
2011,"August","mat","4",0.5,"alive",NA
2011,"August","mat","4",0.5,"alive",NA
2011,"August","mat","4",NA,"crushed",106
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
2011,"August","mat","6",1,"alive",NA
