species,lon,lat,Status
Leptodora kindti,9.842832,63.094928,Native
Leptodora kindti,10.088691,63.228262,Native
Leptodora kindti,10.094082,63.208213,Native
Leptodora kindti,-110.0833,54.55,Native
Leptodora kindti,12.683333,53.416667,Native
Leptodora kindti,-123.116667,54.033333,Native
Leptodora kindti,-126.266667,54.383333,Native
Leptodora kindti,-123.3,53.783333,Native
Leptodora kindti,12.82525,53.189,Native
Leptodora kindti,8.921633,63.511893,Native
Leptodora kindti,8.861434,63.494796,Native
Leptodora kindti,8.879516,63.493018,Native
Leptodora kindti,8.965846,63.507423,Native
Leptodora kindti,8.677567,63.594115,Native
Leptodora kindti,8.941733,63.50921,Native
Leptodora kindti,8.961731,63.579216,Native
Leptodora kindti,8.627915,63.538354,Native
Leptodora kindti,8.969793,63.574731,Native
Leptodora kindti,8.889111,63.607895,Native
Leptodora kindti,8.592418,63.488899,Native
Leptodora kindti,8.747781,63.630152,Native
Leptodora kindti,-120.266667,49.7,Native
Leptodora kindti,-2.382324,53.355418,Native
Leptodora kindti,-121.95,51.916667,Native
Leptodora kindti,-122.566667,53.283333,Native
Leptodora kindti,-122.55,53.25,Native
Leptodora kindti,-119.141667,50.086667,Native
Leptodora kindti,-120.271667,49.7,Native
Leptodora kindti,-120.46,50.246667,Native
Leptodora kindti,-120.346667,51.46,Native
Leptodora kindti,-115.533333,50.116667,Native
Leptodora kindti,-0.324147,51.43936,Native
Leptodora kindti,-3.7174,52.927429,Native
Leptodora kindti,-127.2,54.816667,Native
Leptodora kindti,-121.004722,56.337778,Native
Leptodora kindti,-123.566667,53.883333,Native
Leptodora kindti,5.801538,58.529434,Native
Leptodora kindti,8.682755,58.480937,Native
Leptodora kindti,11.095004,59.308986,Native
Leptodora kindti,-126.25,53.783333,Native
Leptodora kindti,-120.226667,49.706667,Native
Leptodora kindti,-120.25,50.516667,Native
Leptodora kindti,4.401126,50.408973,Native
Leptodora kindti,4.291248,50.765924,Native
Leptodora kindti,4.224415,51.099641,Native
Leptodora kindti,4.326925,51.091412,Native
Leptodora kindti,4.222555,51.103702,Native
Leptodora kindti,-124.266667,48.866667,Native
Leptodora kindti,29.85,60.145,Native
Leptodora kindti,-119.283333,50.933333,Native
Leptodora kindti,-81.30313,41.973333,Native
Leptodora kindti,-0.0506,51.637612,Native
Leptodora kindti,-73.314004,44.571616,Native
Leptodora kindti,28.5,60.2,Native
Leptodora kindti,24.09,60.27,Native
Leptodora kindti,12.9,52.383333,Native
Leptodora kindti,-4.170299,53.16232,Native
Leptodora kindti,-4.053697,53.069988,Native
Leptodora kindti,-4.100628,53.114122,Native
Leptodora kindti,-2.9907,54.372101,Native
Leptodora kindti,15.297038,56.254644,Native
Leptodora kindti,14.05,52.25,Native
Leptodora kindti,15.3,53.033333,Native
Leptodora kindti,13.266667,52.75,Native
Leptodora kindti,20.3992,66.830917,Native
Leptodora kindti,11.706303,59.032246,Native
Leptodora kindti,10.616492,61.214029,Native
Leptodora kindti,5.562157,58.735907,Native
Leptodora kindti,5.661798,58.738845,Native
Leptodora kindti,5.550053,58.743478,Native
Leptodora kindti,5.657231,58.711892,Native
Leptodora kindti,5.707537,58.737067,Native
Leptodora kindti,5.895828,58.769762,Native
Leptodora kindti,5.934809,58.902379,Native
Leptodora kindti,5.82057,58.872441,Native
Leptodora kindti,5.868308,58.765091,Native
Leptodora kindti,6.346682,58.461586,Native
Leptodora kindti,8.223437,58.324054,Native
Leptodora kindti,8.110994,58.291528,Native
Leptodora kindti,8.336882,58.489608,Native
Leptodora kindti,8.193849,58.796031,Native
Leptodora kindti,7.20987,58.475128,Native
Leptodora kindti,7.204761,58.51393,Native
Leptodora kindti,8.235885,59.078108,Native
Leptodora kindti,8.388968,58.41341,Native
Leptodora kindti,8.454772,58.474781,Native
Leptodora kindti,8.522791,58.451089,Native
Leptodora kindti,8.52992,58.368198,Native
Leptodora kindti,9.173539,58.671317,Native
Leptodora kindti,9.735122,60.405517,Native
Leptodora kindti,9.348559,60.117521,Native
Leptodora kindti,8.87217,59.794751,Native
Leptodora kindti,9.087886,59.535841,Native
Leptodora kindti,10.430387,59.428299,Native
Leptodora kindti,9.228659,60.80423,Native
Leptodora kindti,9.349042,60.826926,Native
Leptodora kindti,10.14289,60.79694,Native
Leptodora kindti,12.348417,60.483391,Native
Leptodora kindti,11.893589,60.537344,Native
Leptodora kindti,10.732173,60.135373,Native
Leptodora kindti,10.761317,60.071897,Native
Leptodora kindti,10.663362,60.072251,Native
Leptodora kindti,10.720584,60.001036,Native
Leptodora kindti,10.728961,59.976008,Native
Leptodora kindti,11.122426,60.231015,Native
Leptodora kindti,11.157107,60.22121,Native
Leptodora kindti,11.165589,60.158196,Native
Leptodora kindti,11.175109,60.175207,Native
Leptodora kindti,10.88306,59.729827,Native
Leptodora kindti,11.030424,59.729174,Native
Leptodora kindti,10.981749,59.429241,Native
Leptodora kindti,10.784033,59.450871,Native
Leptodora kindti,10.879068,59.372891,Native
Leptodora kindti,11.68963,59.21424,Native
Leptodora kindti,11.712873,59.165835,Native
Leptodora kindti,11.877271,59.912927,Native
Leptodora kindti,11.08622,59.294128,Native
Leptodora kindti,11.557613,59.023309,Native
Leptodora kindti,11.107495,59.367321,Native
Leptodora kindti,11.046888,59.342269,Native
Leptodora kindti,11.495838,58.951948,Native
Leptodora kindti,11.680601,59.048856,Native
Leptodora kindti,11.620707,59.19579,Native
Leptodora kindti,11.567783,59.117866,Native
Leptodora kindti,10.52653,61.368609,Native
Leptodora kindti,11.935033,60.874948,Native
Leptodora kindti,12.097026,60.848061,Native
Leptodora kindti,12.175398,60.794835,Native
Leptodora kindti,10.994564,63.618218,Native
Leptodora kindti,13.621481,68.163552,Native
Leptodora kindti,13.837201,68.273906,Native
Leptodora kindti,15.653567,69.11658,Native
Leptodora kindti,16.050011,69.275013,Native
Leptodora kindti,12.266773,65.513774,Native
Leptodora kindti,5.624503,58.80002,Native
Leptodora kindti,5.569973,58.738359,Native
Leptodora kindti,5.600203,58.685285,Native
Leptodora kindti,6.669671,58.44848,Native
Leptodora kindti,9.751721,61.487541,Native
Leptodora kindti,10.198363,60.233469,Native
Leptodora kindti,10.17441,60.250974,Native
Leptodora kindti,9.07297,58.854645,Native
Leptodora kindti,10.675205,61.209715,Native
Leptodora kindti,10.200498,60.221515,Native
Leptodora kindti,10.613897,61.197005,Native
Leptodora kindti,10.183857,60.244804,Native
Leptodora kindti,11.460697,59.741599,Native
Leptodora kindti,10.199576,60.220895,Native
Leptodora kindti,10.190591,60.239348,Native
Leptodora kindti,11.605323,59.721077,Native
Leptodora kindti,10.36932,59.814984,Native
Leptodora kindti,11.550721,59.66172,Native
Leptodora kindti,11.432489,59.696307,Native
Leptodora kindti,10.749595,59.687427,Native
Leptodora kindti,10.901081,59.725663,Native
Leptodora kindti,11.123756,59.704362,Native
Leptodora kindti,9.835186,59.703615,Native
Leptodora kindti,10.487577,59.587375,Native
Leptodora kindti,9.718794,60.158677,Native
Leptodora kindti,12.04672,60.11871,Native
Leptodora kindti,10.082912,60.438164,Native
Leptodora kindti,12.051642,60.184411,Native
Leptodora kindti,9.575098,60.044006,Native
Leptodora kindti,11.210421,60.476325,Native
Leptodora kindti,11.443213,60.788451,Native
Leptodora kindti,11.686476,60.357081,Native
Leptodora kindti,11.870684,61.230977,Native
Leptodora kindti,11.973951,60.685195,Native
Leptodora kindti,12.378214,60.702435,Native
Leptodora kindti,5.322738,59.892925,Native
Leptodora kindti,13.649036,68.193939,Native
Leptodora kindti,13.697134,68.239177,Native
Leptodora kindti,10.467734,60.449346,Native
Leptodora kindti,13.770027,68.235009,Native
Leptodora kindti,12.2245,64.580396,Native
Leptodora kindti,10.519671,60.327424,Native
Leptodora kindti,13.709671,68.231201,Native
Leptodora kindti,13.610559,68.191827,Native
Leptodora kindti,11.183188,63.624326,Native
Leptodora kindti,10.466643,60.364447,Native
Leptodora kindti,10.494114,60.293633,Native
Leptodora kindti,10.384795,60.272828,Native
Leptodora kindti,10.556508,60.385877,Native
Leptodora kindti,10.830517,59.893648,Native
Leptodora kindti,10.877518,59.877874,Native
Leptodora kindti,5.999352,58.811085,Native
Leptodora kindti,5.666452,58.969295,Native
Leptodora kindti,5.990839,59.0688,Native
Leptodora kindti,6.340386,58.541812,Native
Leptodora kindti,5.990762,59.09763,Native
Leptodora kindti,5.807148,58.866685,Native
Leptodora kindti,5.844315,58.852451,Native
Leptodora kindti,5.732624,58.821606,Native
Leptodora kindti,5.538531,59.39025,Native
Leptodora kindti,5.637948,58.974453,Native
Leptodora kindti,5.712697,58.957276,Native
Leptodora kindti,9.639211,63.609866,Native
Leptodora kindti,5.516739,59.320279,Native
Leptodora kindti,9.984539,63.799086,Native
Leptodora kindti,9.056086,63.421014,Native
Leptodora kindti,9.031885,63.272937,Native
Leptodora kindti,9.427933,59.120065,Native
Leptodora kindti,9.085066,59.08061,Native
Leptodora kindti,9.183133,59.045646,Native
Leptodora kindti,10.165142,59.173921,Native
Leptodora kindti,9.221591,59.354071,Native
Leptodora kindti,8.519523,59.379416,Native
Leptodora kindti,8.12655,59.32978,Native
Leptodora kindti,10.052787,59.588356,Native
Leptodora kindti,7.276628,58.091549,Native
Leptodora kindti,10.168082,59.464882,Native
Leptodora kindti,10.097972,59.463882,Native
Leptodora kindti,10.246498,59.234405,Native
Leptodora kindti,10.157516,59.517064,Native
Leptodora kindti,10.188926,59.289587,Native
Leptodora kindti,11.348646,59.202402,Native
Leptodora kindti,11.33188,59.227495,Native
Leptodora kindti,11.682097,59.438973,Native
Leptodora kindti,11.00036,59.30388,Native
Leptodora kindti,11.83689,59.707055,Native
Leptodora kindti,10.899166,59.316174,Native
Leptodora kindti,11.221463,59.273346,Native
Leptodora kindti,11.402369,59.622213,Native
Leptodora kindti,9.063142,58.742588,Native
Leptodora kindti,9.103274,58.71625,Native
Leptodora kindti,11.383022,59.650501,Native
Leptodora kindti,11.647513,59.64822,Native
Leptodora kindti,11.24394,59.241517,Native
Leptodora kindti,11.760636,59.77427,Native
Leptodora kindti,11.526839,59.509452,Native
Leptodora kindti,11.507003,59.493211,Native
Leptodora kindti,11.737469,59.73073,Native
Leptodora kindti,11.86341,59.776566,Native
Leptodora kindti,10.519543,60.330534,Native
Leptodora kindti,11.48025,59.548976,Native
Leptodora kindti,10.5644,60.2908,Native
Leptodora kindti,11.829412,59.702724,Native
Leptodora kindti,10.626303,60.594294,Native
Leptodora kindti,10.532945,60.325864,Native
Leptodora kindti,10.848986,59.445226,Native
Leptodora kindti,11.529744,59.028603,Native
Leptodora kindti,11.659732,58.967433,Native
Leptodora kindti,11.629892,58.939378,Native
Leptodora kindti,11.608421,58.960738,Native
Leptodora kindti,11.650756,58.932911,Native
Leptodora kindti,9.101044,62.183353,Native
Leptodora kindti,9.089237,63.541503,Native
Leptodora kindti,10.493583,60.398268,Native
Leptodora kindti,11.905503,60.093715,Native
Leptodora kindti,10.762201,60.106736,Native
Leptodora kindti,11.618327,61.1556,Native
Leptodora kindti,6.104197,58.631359,Native
Leptodora kindti,5.899932,58.649286,Native
Leptodora kindti,20.462778,39.311389,Native
Leptodora kindti,-0.198582,51.550053,Native
Leptodora kindti,-0.622945,51.825553,Native
Limnocalanus grimaldii,-147.616667,70.65,Native
Limnocalanus grimaldii,-132.666667,68.533333,Native
Limnocalanus grimaldii,-153.5,70.583333,Native
Limnocalanus grimaldii,82.708298,71.816704,Native
Limnocalanus grimaldii,-165.73014,68.12809,Native
Limnocalanus macrurus,11.665729,59.284197,Native
Limnocalanus macrurus,18.23333,58.5833299991615,Native
Limnocalanus macrurus,18.26333,62.863499999235,Native
Limnocalanus macrurus,19.80817,63.525169999248,Native
Limnocalanus macrurus,23.23367,65.1666699992818,Native
Limnocalanus macrurus,18.954,62.652669999231,Native
Limnocalanus macrurus,10.948001,60.833372,Native
Limnocalanus macrurus,11.101658,60.651428,Native
Limnocalanus macrurus,18.95133,62.652169999231,Native
Limnocalanus macrurus,19.80817,63.524999999248,Native
Limnocalanus macrurus,22.44767,65.7298299992939,Native
Limnocalanus macrurus,23.23433,65.1664999992818,Native
Limnocalanus macrurus,18.26467,62.863499999235,Native
Limnocalanus macrurus,18.548,62.1004999992206,Native
Limnocalanus macrurus,19.81933,63.4994999992475,Native
Limnocalanus macrurus,22.06617,64.7081699992721,Native
Limnocalanus macrurus,19.817,63.4999999992475,Native
Limnocalanus macrurus,22.06733,64.7079999992721,Native
Limnocalanus macrurus,23.23283,65.1666699992818,Native
Limnocalanus macrurus,22.4465,65.7301699992939,Native
Limnocalanus macrurus,18.23333,61.183499999204,Native
Limnocalanus macrurus,18.95233,62.652669999231,Native
Limnocalanus macrurus,18.26233,62.863999999235,Native
Limnocalanus macrurus,18.54867,62.0999999992206,Native
Limnocalanus macrurus,23.23217,65.1661699992818,Native
Limnocalanus macrurus,22.44667,65.7299999992939,Native
Limnocalanus macrurus,18.54833,62.0994999992206,Native
Limnocalanus macrurus,18.94917,62.654329999231,Native
Limnocalanus macrurus,22.0655,64.7083299992721,Native
Limnocalanus macrurus,19.81817,63.4993299992475,Native
Limnocalanus macrurus,18.26283,62.863329999235,Native
Limnocalanus macrurus,18.95217,62.652829999231,Native
Limnocalanus macrurus,18.26333,62.863669999235,Native
Limnocalanus macrurus,18.54783,62.0999999992206,Native
Limnocalanus macrurus,23.23233,65.1668299992818,Native
Limnocalanus macrurus,22.06733,64.7084999992721,Native
Limnocalanus macrurus,19.808,63.5246699992479,Native
Limnocalanus macrurus,22.44717,65.7298299992939,Native
Limnocalanus macrurus,23.23217,65.1666699992818,Native
Limnocalanus macrurus,19.81917,63.4991699992474,Native
Limnocalanus macrurus,22.06617,64.7076699992721,Native
Limnocalanus macrurus,22.44683,65.7294999992939,Native
Limnocalanus macrurus,18.95217,62.652499999231,Native
Limnocalanus macrurus,18.26517,62.863169999235,Native
Limnocalanus macrurus,18.5495,62.0993299992206,Native
Limnocalanus macrurus,19.81933,63.4996699992475,Native
Limnocalanus macrurus,22.06667,64.7098299992721,Native
Limnocalanus macrurus,19.80817,63.5246699992479,Native
Limnocalanus macrurus,18.54883,62.1001699992206,Native
Limnocalanus macrurus,17.62533,58.8031699991648,Native
Limnocalanus macrurus,18.54833,62.0999999992206,Native
Limnocalanus macrurus,22.06917,64.7068299992721,Native
Limnocalanus macrurus,18.2675,62.862669999235,Native
Limnocalanus macrurus,18.549,62.0999999992206,Native
Limnocalanus macrurus,18.95283,62.652829999231,Native
Limnocalanus macrurus,22.06567,64.7078299992721,Native
Limnocalanus macrurus,23.23283,65.1661699992818,Native
Limnocalanus macrurus,19.81883,63.4994999992475,Native
Limnocalanus macrurus,19.81633,63.4998299992475,Native
Limnocalanus macrurus,19.80883,63.524329999248,Native
Limnocalanus macrurus,18.26383,62.863829999235,Native
Limnocalanus macrurus,22.44767,65.7296699992939,Native
Limnocalanus macrurus,18.54883,62.0998299992206,Native
Limnocalanus macrurus,18.95167,62.652669999231,Native
Limnocalanus macrurus,22.06567,64.7086699992721,Native
Limnocalanus macrurus,23.23167,65.1676699992818,Native
Limnocalanus macrurus,19.81917,63.4994999992475,Native
Limnocalanus macrurus,19.80717,63.524999999248,Native
Limnocalanus macrurus,18.2635,62.863669999235,Native
Limnocalanus macrurus,22.44717,65.7301699992939,Native
Limnocalanus macrurus,18.54817,62.0996699992206,Native
Limnocalanus macrurus,18.95183,62.652669999231,Native
Limnocalanus macrurus,23.2335,65.1663299992817,Native
Limnocalanus macrurus,18.233,61.183169999204,Native
Limnocalanus macrurus,18.5495,62.0996699992206,Native
Limnocalanus macrurus,18.9525,62.652669999231,Native
Limnocalanus macrurus,22.06667,64.7084999992721,Native
Limnocalanus macrurus,23.233,65.1666699992818,Native
Limnocalanus macrurus,19.81883,63.4996699992475,Native
Limnocalanus macrurus,19.81917,63.4998299992475,Native
Limnocalanus macrurus,19.80833,63.525169999248,Native
Limnocalanus macrurus,18.26467,62.863669999235,Native
Limnocalanus macrurus,22.44817,65.7304999992939,Native
Limnocalanus macrurus,18.549,62.1003299992206,Native
Limnocalanus macrurus,23.2315,65.1666699992818,Native
Limnocalanus macrurus,22.0675,64.7078299992721,Native
Limnocalanus macrurus,19.8195,63.4996699992475,Native
Limnocalanus macrurus,19.8085,63.5246699992479,Native
Limnocalanus macrurus,18.95283,62.652999999231,Native
Limnocalanus macrurus,18.264,62.863669999235,Native
Limnocalanus macrurus,22.447,65.7304999992939,Native
Limnocalanus macrurus,23.23533,65.1668299992818,Native
Limnocalanus macrurus,19.80767,63.525329999248,Native
Limnocalanus macrurus,18.95183,62.653499999231,Native
Limnocalanus macrurus,18.26367,62.863669999235,Native
Limnocalanus macrurus,19.80783,63.525169999248,Native
Limnocalanus macrurus,18.26233,62.863669999235,Native
Limnocalanus macrurus,19.81783,63.4994999992475,Native
Limnocalanus macrurus,18.95333,62.652829999231,Native
Limnocalanus macrurus,11.18988,59.817005,Native
Limnocalanus macrurus,11.077976,60.758313,Native
Limnocalanus macrurus,11.226657,60.398243,Native
Limnocalanus macrurus,18.54833,62.0998299992206,Native
Limnocalanus macrurus,18.26417,62.863669999235,Native
Limnocalanus macrurus,19.8075,63.525169999248,Native
Limnocalanus macrurus,23.23333,65.1664999992818,Native
Limnocalanus macrurus,22.06683,64.7083299992721,Native
