"","species","Lat","Lon","Temp","Sal"
"277","Acartia tonsa",-35.36477,135.92111,15.906444,35.498737
"278","Acartia tonsa",-35.37607,135.51375,15.818685,35.511639
"279","Acartia tonsa",-39.01027,147.05623,15.293361,35.506882
"280","Acartia tonsa",-38.90719,147.46266,15.76337,35.494148
"281","Acartia tonsa",-38.62431,144.09843,15.045537,35.36425
"282","Acartia tonsa",-37.95687,149.65187,15.380989,35.4543
"283","Acartia tonsa",-27.69527,153.74901,22.541641,35.561604
"284","Acartia tonsa",-31.9504,152.87791,20.243126,35.594524
"285","Acartia tonsa",-35.40809,137.61187,16.731897,35.687664
"286","Acartia tonsa",-35.45965,135.16515,15.244498,35.428146
"287","Acartia tonsa",-35.43386,136.79678,16.435617,35.587593
"288","Acartia tonsa",-35.46266,134.75711,8.536895,34.604702
"289","Acartia tonsa",-35.42173,137.20439,16.853622,35.696125
"290","Acartia tonsa",-33.28494,151.72988,19.561858,35.577995
"291","Acartia tonsa",-38.7062,143.97322,15.018044,35.362919
"292","Acartia tonsa",-29.53127,153.55468,22.875224,35.57494
"293","Acartia tonsa",-39.12573,146.59348,15.045546,35.523716
"294","Acartia tonsa",-37.44255,139.59622,15.162427,35.409256
"295","Acartia tonsa",-35.79917,138.18725,16.584125,35.68684
"296","Acartia tonsa",-37.98114,140.08351,14.368621,35.343147
"297","Acartia tonsa",-36.33149,138.67465,16.033108,35.556541
"298","Acartia tonsa",-37.16545,139.3633,15.68426,35.473385
"299","Acartia tonsa",-38.29774,140.82739,14.504022,35.327808
"300","Acartia tonsa",-36.60992,138.90254,15.89055,35.534164
"301","Acartia tonsa",-32.206,-52.176,18.651726,24.550907
"302","Acartia tonsa",-32.148,-52.1,18.707324,24.553188
"303","Acartia tonsa",-32.025,-52.106,18.715195,24.336292
"304","Acartia tonsa",-34.1192,151.2267,18.966924,35.545513
"305","Acartia tonsa",-38.62046,144.07238,15.033712,35.362564
"306","Acartia tonsa",-37.51349,139.65344,14.818907,35.403393
"307","Acartia tonsa",-38.44086,144.43038,15.074187,35.354588
"308","Acartia tonsa",-38.70061,142.10019,14.728048,35.359592
"309","Acartia tonsa",-38.17843,140.55104,14.49288,35.327564
"310","Acartia tonsa",-37.79075,139.88714,14.207478,35.326653
"311","Acartia tonsa",-35.29402,138.12971,16.55179,35.683826
"312","Acartia tonsa",-38.01644,140.18188,14.145429,35.311466
"313","Acartia tonsa",-33.9333,121.85,18.083497,35.698345
"314","Acartia tonsa",-36.983,139.30298,15.83497,35.494774
"315","Acartia tonsa",-35.92235,138.29931,16.36788,35.661007
