Day,Month,Year,Day of year,OITO_F_1,OITO_F_2,OITO_F_3,OITO_F_25,OITO_M_1,OITO_M_2,OITO_M_3,OITO_M_25,OITO_C_1,OITO_C_2,OITO_C_3,OITO_C_25,OITO_J_1,OITO_J_2,OITO_J_3,OITO_1,OITO_2,OITO_3,OITO_25,MIC_A_1,MIC_A_2,MIC_A_3,MIC_A_25,MIC_C_1,MIC_C_2,MIC_C_3,MIC_C_25,MIC_J_1,MIC_N0_J_2,MIC_J_3,MIC_J_25,MIC_N_1,MIC_N_2,MIC_N_3,MIC_N_25,MIC_1,MIC_2,MIC_3,MIC_25
NA,NA,1993,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1993,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1993,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1993,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1993,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1993,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1993,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,4,1993,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1993,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,5,1993,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,5,1993,140,200,47,50,108,100,7,13,44,500,0,3,200,0,0,0,800,54,66,352,0,0,0,0,100,13,0,48,0,0,0,0,0,0,0,0,100,13,0,48
31,5,1993,150,1200,134,208,560,600,13,156,248,0,13,3,8,0,0,0,1800,160,367,816,0,0,3,0,200,67,3,120,0,0,0,0,0,0,0,0,200,67,6,120
10,6,1993,160,1800,804,58,1202,300,402,3,361,200,134,0,160,0,0,0,2300,1340,61,1724,600,0,0,240,600,0,0,240,0,0,0,0,0,0,0,0,1200,0,0,480
21,6,1993,170,3600,268,3,1601,300,0,0,120,100,13,0,48,0,0,0,4000,281,3,1769,500,67,0,240,600,67,0,280,0,0,0,0,0,0,0,0,1100,134,0,520
3,7,1993,180,498,159,74,295,25,11,0,17,166,53,4,98,83,83,0,772,306,78,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,7,1993,190,3100,448,248,1509,200,56,0,114,3000,448,279,1469,100,100,11,6400,1052,538,3191,0,0,0,0,100,0,0,40,0,0,0,0,0,0,0,0,100,0,0,40
21,7,1993,200,5146,1232,124,2798,996,112,3,466,913,504,155,668,83,83,0,7138,1931,282,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,7,1993,210,3569,1166,104,2127,581,212,52,360,1743,742,26,1142,83,0,0,5976,2120,182,3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,8,1993,220,913,212,35,492,83,11,0,40,166,265,0,225,25,0,0,1187,488,35,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,8,1993,230,6200,737,78,2922,700,134,0,360,1100,603,3,802,100,0,0,8100,1474,81,4124,0,0,0,0,300,67,3,160,0,0,1,0,0,0,0,0,300,67,4,160
31,8,1993,240,7400,1072,338,3603,200,0,26,80,2300,268,104,1081,0,0,0,9900,1340,468,4764,0,0,0,0,30,0,0,12,30,13,0,20,0,0,0,0,60,13,0,32
11,9,1993,250,4300,871,112,2243,300,13,0,128,1300,134,3,600,100,0,0,6000,1018,115,3011,0,0,0,0,400,0,0,160,30,0,0,12,0,0,0,0,430,0,0,172
20,9,1993,260,6700,1340,200,3484,100,268,25,201,1600,938,50,1203,300,67,0,8700,2613,275,5048,0,0,0,0,200,0,0,80,300,0,0,120,0,0,0,0,500,0,0,200
30,9,1993,270,700,67,3,320,5,0,0,2,1200,201,62,601,0,0,0,1905,268,65,923,0,0,0,0,30,13,0,20,0,0,0,0,0,0,0,0,30,13,0,20
10,10,1993,280,300,101,0,181,50,7,0,24,1300,670,50,922,100,0,0,1750,778,50,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,10,1993,290,250,20,0,112,0,0,0,0,250,160,51,196,0,0,0,500,180,51,308,0,0,0,0,30,0,0,12,0,0,0,0,0,0,0,0,30,0,0,12
2,11,1993,300,20,13,0,16,0,0,0,0,100,67,27,80,50,0,0,170,80,27,116,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
NA,NA,1993,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,11,1993,320,0,40,3,24,0,0,1,0,200,400,33,320,0,0,0,200,440,37,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,1993,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1993,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1993,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1993,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,1994,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,3,1994,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,4,1994,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,6,1994,160,2700,1675,52,2085,1100,871,3,963,600,1072,26,883,0,13,0,4400,3631,81,3939,0,0,0,0,100,0,0,40,0,0,0,0,0,0,0,0,100,0,0,40
20,6,1994,170,8900,134,58,3640,1900,201,0,881,2300,134,3,1000,0,0,0,13100,469,61,5521,200,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,80
30,6,1994,180,6000,469,87,2681,300,335,0,321,300,13,0,128,0,0,0,6600,817,87,3130,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
11,7,1994,190,2600,13,2,1048,400,0,0,160,1400,134,3,640,0,0,0,4400,147,5,1848,0,0,0,0,100,0,0,40,0,0,0,0,0,0,0,0,100,0,0,40
20,7,1994,200,2300,318,369,1111,600,106,66,304,300,53,165,152,0,0,33,3200,477,633,1566,0,0,0,0,100,0,0,40,0,0,0,0,0,0,1,0,100,0,1,40
30,7,1994,210,2800,469,27,1401,1000,67,3,440,1900,804,3,1242,200,0,0,5900,1340,33,3164,0,0,0,0,100,0,0,40,30,7,0,16,0,0,0,0,130,7,0,56
11,8,1994,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,8,1994,230,3600,268,60,1601,100,13,0,48,1500,0,90,600,100,0,0,5300,281,150,2289,0,0,0,0,100,0,0,40,0,0,0,0,0,0,0,0,100,0,0,40
1,9,1994,240,3100,402,162,1481,1100,13,27,448,4600,469,54,2121,100,0,0,8900,884,243,4090,0,0,0,0,200,0,0,80,0,0,0,0,0,0,0,0,200,0,0,80
10,9,1994,250,1900,201,56,881,200,13,3,88,4800,804,84,2402,0,0,0,6900,1018,143,3371,0,0,0,0,100,13,0,48,0,0,0,0,0,0,0,0,100,13,0,48
21,9,1994,260,1800,603,377,1082,100,67,58,80,5400,4221,203,4693,0,0,0,7300,4891,638,5855,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,13,0,8
29,9,1994,270,200,34,29,100,0,0,0,0,1000,268,145,561,0,0,0,1200,302,174,661,0,0,0,0,40,1,0,17,0,0,0,0,0,0,0,0,40,1,0,17
10,10,1994,280,300,201,3,241,0,0,0,0,2000,4556,25,3534,0,0,0,2300,4757,28,3774,0,0,0,0,30,0,0,12,0,0,0,0,0,0,0,0,30,0,0,12
21,10,1994,290,100,0,29,40,0,0,0,0,4400,335,435,1961,0,0,0,4500,335,464,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,11,1994,300,10,67,3,44,10,67,0,44,700,1809,234,1365,0,0,0,720,1943,237,1454,0,0,0,0,50,67,0,60,0,0,0,0,0,0,0,0,50,67,0,60
12,11,1994,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1994,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,6,1995,150,7700,4154,208,5572,1000,1675,52,1405,1800,603,130,1082,100,0,0,10600,6432,390,8099,1500,134,3,680,200,0,0,80,0,0,0,0,0,0,0,0,1700,134,3,760
10,6,1995,160,9800,4154,108,6412,1400,134,3,640,2400,268,3,1121,0,0,0,13600,4556,114,8174,400,67,0,200,600,67,3,280,0,0,0,0,0,0,0,0,1000,134,3,480
20,6,1995,170,7900,4970,3,6142,600,710,0,666,400,426,0,416,600,0,0,9500,6106,3,7464,1400,142,3,645,2400,284,108,1130,0,0,0,0,1000,0,0,400,4800,426,111,2176
1,7,1995,180,1700,1072,0,1323,100,67,0,80,1700,201,24,801,400,13,24,3900,1353,48,2372,0,0,0,0,100,13,0,48,0,0,0,0,200,0,0,80,300,13,0,128
10,7,1995,190,5300,670,81,2522,700,67,27,320,5700,1005,189,2883,200,67,27,11900,1809,324,5845,100,0,0,40,100,13,3,48,0,13,0,8,0,0,0,0,200,26,3,96
20,7,1995,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,7,1995,210,5300,13,25,2128,4500,67,50,1840,7900,402,75,3401,0,0,0,17700,482,150,7369,30,0,0,12,100,0,0,40,0,0,0,0,0,0,0,0,130,0,0,52
NA,NA,1995,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,8,1995,230,1600,469,4,921,100,402,0,281,2200,1742,312,1925,100,0,0,4000,2613,316,3168,0,0,0,0,100,13,0,48,0,0,0,0,0,0,0,0,100,13,0,48
30,8,1995,240,2800,134,52,1200,800,13,0,328,4800,134,234,2000,1800,0,0,10200,281,286,4249,0,0,0,0,100,13,0,48,0,0,0,0,0,0,0,0,100,13,0,48
11,9,1995,250,2100,670,26,1242,200,134,0,160,4000,3417,286,3650,300,67,0,6600,4288,312,5213,0,0,0,0,100,13,0,48,0,0,0,0,0,0,0,0,100,13,0,48
23,9,1995,260,600,134,3,320,0,0,0,0,2700,3953,891,3452,0,0,0,3300,4087,894,3772,0,0,0,0,30,13,0,20,0,0,0,0,0,0,0,0,30,13,0,20
1,10,1995,270,100,402,3,281,0,34,0,20,2000,5561,756,4137,0,67,0,2100,6064,759,4478,0,0,0,0,30,0,0,12,0,0,0,0,0,0,0,0,30,0,0,12
10,10,1995,280,50,134,25,100,0,13,0,8,2350,5695,325,4357,0,0,0,2400,5842,350,4465,0,0,0,0,10,13,0,12,0,0,0,0,0,0,0,0,10,13,0,12
19,10,1995,290,170,315,26,257,1,0,0,0,1400,693,806,976,0,0,0,1571,1008,832,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,10,1995,300,200,1474,56,964,100,1,3,41,2900,134,0,1240,0,0,0,3200,1609,59,2245,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2
NA,NA,1995,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,11,1995,320,30,63,28,50,0,0,0,0,1000,1827,336,1496,0,0,0,1030,1890,364,1546,0,0,0,0,30,1,0,13,0,0,0,0,0,0,0,0,30,1,0,13
NA,NA,1995,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,12,1995,340,0,67,9,40,0,0,0,0,1200,2077,203,1726,200,0,0,1400,2144,212,1846,0,0,0,0,100,34,3,60,0,0,0,0,0,0,0,0,100,34,3,60
NA,NA,1995,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1995,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,1,1996,10,30,13,0,20,0,0,0,0,900,201,9,481,0,0,0,930,214,9,500,0,0,0,0,30,7,0,16,0,0,0,0,0,0,0,0,30,7,0,16
NA,NA,1996,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1996,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1996,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,2,1996,50,0,1,0,1,0,0,0,0,450,168,3,281,0,0,0,450,169,3,281,0,0,0,0,20,7,0,12,0,0,0,0,0,0,0,0,20,7,0,12
NA,NA,1996,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1996,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1996,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,3,1996,90,50,3,3,22,0,0,0,0,800,201,15,441,0,0,0,850,204,18,462,0,0,0,0,10,7,2,8,0,0,0,0,0,0,0,0,10,7,2,8
NA,NA,1996,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1996,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,4,1996,120,150,0,6,60,50,0,0,20,1700,804,58,1162,0,0,0,1900,804,64,1242,0,0,0,0,30,34,3,32,0,0,0,0,0,0,0,0,30,34,3,32
NA,NA,1996,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1996,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,6,1996,150,4300,737,3,2162,1700,67,0,720,800,134,3,400,0,0,0,6800,938,6,3283,0,0,0,0,200,13,3,88,0,0,0,0,0,0,0,0,200,13,3,88
9,6,1996,160,3300,1072,0,1963,200,201,0,201,30,13,3,20,0,0,0,3530,1286,3,2184,100,0,0,40,100,13,3,48,0,0,0,0,0,0,0,0,200,13,3,88
20,6,1996,170,2100,67,2,880,100,1,0,41,200,1,0,81,0,0,0,2400,69,2,1001,100,0,0,40,200,13,2,88,0,0,0,0,0,0,0,0,300,13,2,128
