sea,place,pop,pop_sub,substrate,horizont,year,str,size,age,ind,freq_MT,freq_MT_substrate,dist,sal_low
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.809,19.3,5,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.017,32.1,7,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.983,15.2,5,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.984,21.2,5,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.981,23.7,6,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.984,25.5,6,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.658,24,6,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.984,17.7,6,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.971,18,4,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.982,14.8,5,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.982,11.4,5,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.983,13.5,5,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.984,13.9,5,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.982,35.3,5,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.971,28.1,8,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.973,20.7,6,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.769,20.8,5,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.984,17.4,6,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.589,17.5,5,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.913,14.8,5,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.966,13.8,5,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.966,18.4,5,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.984,15.5,5,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.983,14.7,4,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.832,13,4,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.945,11.7,4,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.966,11.5,5,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.984,8.5,4,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.439,17.2,5,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.016,37.4,9,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.983,28.4,7,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.769,32.2,7,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.983,22.7,8,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.984,36.7,7,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.49,27.6,6,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.019,27,7,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.984,28.6,7,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.982,28.9,7,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.421,32.2,8,0,0.69,0.85,NA,13
white,kand_bay,chupa,chpa,algae,intertidal,2013,0.859,33.6,8,1,0.69,0.85,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.484,33.7,8,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.016,33.1,7,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.063,18.3,6,1,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.966,23.2,6,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.455,26.1,6,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.016,29,7,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.016,25.4,7,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.016,31.2,6,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.016,18.6,6,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.93,17.9,5,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.93,19.2,6,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.814,35.5,7,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.062,29.5,7,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.064,37.1,7,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.066,34.1,8,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.016,11.2,4,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.981,21.7,5,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.917,23.4,6,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.966,31.3,7,1,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.982,38.9,7,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.025,41.5,8,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.984,14.2,4,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.985,16.5,5,1,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.984,17.8,5,1,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.02,17.2,5,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.982,16.6,5,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.922,17.3,6,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.984,14.7,4,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.507,18.4,5,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.016,14.5,5,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.978,13.5,4,1,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.984,17.5,6,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.016,11.9,4,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.984,15.6,6,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.023,12,4,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.02,18.8,4,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.714,12,5,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.016,19.7,5,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.931,18.4,5,0,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.858,34.2,8,1,0.69,0.52,NA,13
white,kand_bay,chupa,chpb,bottom,intertidal,2013,0.592,35.7,9,0,0.69,0.52,NA,13
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.982,12.6,5,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.062,18.5,6,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.065,14.7,6,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.795,24.9,8,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.35,19.4,7,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.977,31.2,10,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.017,26.8,8,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.984,30.6,0,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.952,29.8,8,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.4,25.1,9,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.531,27.5,9,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.96,29.1,8,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.849,23.2,6,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.514,37.1,10,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.982,39.7,11,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.951,46.8,10,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.02,43.6,10,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.387,11.5,5,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.983,11.5,6,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.02,13,5,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.982,14.2,6,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.021,12.9,6,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.984,15.2,7,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.604,15.6,5,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.809,20,8,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.016,20,7,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.944,24.1,8,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.977,24.5,7,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.984,28.1,10,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.932,29.1,9,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.299,32.4,9,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.21,30.2,11,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.984,28.8,7,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.932,28.4,9,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.622,32.8,11,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.063,36.4,9,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.774,35.7,10,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.984,33.7,11,1,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.984,37.1,12,0,0.375,0.64,NA,20
white,kand_bay,rya,ryaa,algae,intertidal,2011,0.255,47.3,11,1,0.375,0.64,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.016,18.5,8,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.018,17.5,7,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.016,21.9,9,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.017,19.7,8,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.016,16.4,8,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.016,17.9,7,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.057,21.6,12,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.016,24.1,10,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.017,22.1,9,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.366,25.7,9,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.873,30.1,13,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.066,26.5,9,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.02,36.5,13,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.016,35.7,12,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.068,38.8,13,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.016,40.1,13,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.016,45.7,13,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.391,36.6,11,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.016,38.5,12,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.017,36.5,11,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.075,34.1,10,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.017,36.8,10,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.506,13.4,5,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.136,16.9,6,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.016,16.2,8,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.016,15.1,6,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.016,20,9,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.016,29.6,15,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.016,32.8,10,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.019,32.5,13,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.318,33.1,11,1,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.025,38.5,13,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.379,22.1,8,0,0.375,0.11,NA,20
white,kand_bay,rya,ryab,bottom,intertidal,2011,0.017,26.1,10,1,0.375,0.11,NA,20
white,kand_bay,umba,uma,algae,intertidal,2013,0.984,33.2,8,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.983,29.1,7,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.966,22.9,6,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.972,19.5,6,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.966,15,5,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.98,13.7,4,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.078,37.3,10,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.982,16.1,4,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.984,27.2,7,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.984,24.7,6,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.849,24.2,7,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.017,48.1,11,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.916,15.9,5,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.883,19.1,5,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.104,36.6,9,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.075,41.2,9,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.016,34.6,8,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.983,25.5,7,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.953,11.1,3,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.982,10.4,3,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.984,12,3,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.983,15.9,5,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.984,16.5,5,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.982,23.2,6,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.983,24.6,7,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.984,26.2,7,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.383,38.9,8,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.984,16.7,5,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.086,27.9,7,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.983,22.9,6,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.124,34.2,8,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.017,35,9,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.982,20.2,8,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.983,27.9,7,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.45,34.7,8,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.193,33.8,7,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.984,33.5,8,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.016,37.9,9,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.016,37.5,8,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.017,39.1,9,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.983,20.2,6,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.983,21.5,6,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.832,19.5,5,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.959,31.8,7,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.019,38.7,8,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.984,21,6,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.985,22.4,6,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.952,25.2,8,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.016,35.5,8,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.064,38.1,9,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.637,15.4,5,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.984,29.2,8,0,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.967,31.1,7,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.019,41.3,10,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.017,48.1,9,1,0.465,0.67,NA,22
white,kand_bay,umba,uma,algae,intertidal,2013,0.983,20.3,7,0,0.465,0.67,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.017,44.3,9,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.019,45.7,NA,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.066,43.6,NA,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.017,43,7,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.016,43.7,NA,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.018,45,7,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.515,41.5,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.984,35.4,7,1,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.02,44.3,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.063,39,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.974,36.4,NA,1,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.016,48.6,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.016,44.5,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.859,39,NA,1,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.984,32.1,NA,1,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.017,41.8,7,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.262,38.5,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.118,40.9,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.984,28.2,7,1,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.018,44,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.063,42.2,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.98,26.1,7,1,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.981,27.9,6,1,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.016,37.7,7,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.018,44.1,7,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.983,33.1,7,1,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.016,40.9,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.985,33.2,NA,1,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.983,37.9,NA,1,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.983,39.4,8,1,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.02,42.4,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.017,42.2,7,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.018,41.1,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.289,46.5,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.021,47.6,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.021,51.4,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.02,41.1,NA,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.017,47.7,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.016,45.2,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.016,33.9,NA,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.02,43.9,9,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.983,38.2,NA,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.016,53.3,10,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.02,30,11,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.016,45.3,9,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.537,50.9,9,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.064,47.4,8,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.016,53.2,11,0,0.465,0.26,NA,22
white,kand_bay,umba,umb,bottom,intertidal,2013,0.985,49.3,8,0,0.465,0.26,NA,22
white,kand_bay,umba_sovhoz,NA,NA,intertidal,NA,0.011,28.8,NA,0,0.15,NA,NA,27
white,kand_bay,umba_sovhoz,NA,NA,intertidal,NA,0.701,28.3,NA,1,0.15,NA,NA,27
white,kand_bay,umba_sovhoz,NA,NA,intertidal,NA,0.244,28.1,NA,0,0.15,NA,NA,27
white,kand_bay,umba_sovhoz,NA,NA,intertidal,NA,0.861,26.1,NA,0,0.15,NA,NA,27
white,kand_bay,umba_sovhoz,NA,NA,intertidal,NA,0.011,27.3,NA,0,0.15,NA,NA,27
white,kand_bay,umba_sovhoz,NA,NA,intertidal,NA,0.011,28,NA,0,0.15,NA,NA,27
white,kand_bay,umba_sovhoz,NA,NA,intertidal,NA,0.042,28.6,NA,0,0.15,NA,NA,27
white,kand_bay,umba_sovhoz,NA,NA,intertidal,NA,0.011,23.8,NA,0,0.15,NA,NA,27
white,kand_bay,umba_sovhoz,NA,NA,intertidal,NA,0.011,41.2,NA,0,0.15,NA,NA,27
white,kand_bay,umba_sovhoz,NA,NA,intertidal,NA,0.011,43.7,NA,0,0.15,NA,NA,27
