sea,dataset,sal_place,sal_place2,place,pop,pop_sub,dat_sub,substrate,horizont,str,size,age,ind,sal_low
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.983,25.6,6,1,23
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.982,26.9,6,1,23
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.077,32.2,8,1,23
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.064,34.6,7,1,23
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.569,35.2,7,1,23
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.984,35.5,8,1,23
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.02,37.6,8,1,23
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.932,38.3,8,1,23
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.933,40.2,8,1,23
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.966,44.4,9,1,23
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.941,48.6,8,1,23
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.084,48.9,9,1,23
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.063,49.2,7,1,23
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.959,50.8,9,1,23
barents,training,fresh,estuary,kola_bay,belok,NA,no,NA,intertidal,0.016,54.2,10,1,23
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.017,20.6,5,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.086,21.3,5,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.138,29.8,8,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.025,30.1,6,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,30.2,7,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.017,30.3,7,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.019,30.6,8,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.961,31.2,8,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,32.3,7,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.144,32.3,7,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,33.4,9,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.077,34.8,8,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,36.2,7,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.914,37.1,8,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.143,38.3,8,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.383,38.4,8,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,38.5,9,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.017,38.9,9,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,39.5,8,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.913,39.7,9,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,40.4,10,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.895,41.6,10,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,42.6,9,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.017,43.3,9,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.017,43.5,9,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,43.8,8,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.066,43.9,11,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.082,44,10,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.017,44.7,10,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.019,44.9,10,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.025,45.5,10,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.02,45.7,9,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,46.6,10,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.065,47.1,10,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,47.4,10,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.515,48,9,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.895,48,9,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.204,50.1,9,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.891,50.5,9,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.02,52.2,11,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,54.3,10,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.017,61,13,0,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.961,17.8,5,1,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.978,26,6,1,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,26.9,6,1,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.966,29.3,8,1,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.064,29.6,7,1,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.984,31.5,8,1,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.972,32.1,8,1,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,33.5,8,1,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.016,35.1,8,1,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.953,35.1,8,1,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.529,39.1,9,1,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.703,39.6,8,1,10
barents,training,fresh,estuary,kola_bay,fr,NA,no,NA,intertidal,0.688,42.6,8,1,10
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.178,13.4,4,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.016,15.1,5,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.016,17,4,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.025,20.6,5,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.016,20.9,5,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.016,21.1,4,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.019,21.9,5,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.016,23.9,5,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.016,31.3,8,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.02,31.7,6,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.02,33.8,10,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.016,35,9,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.016,35.8,9,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.019,35.8,7,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.065,35.9,10,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.086,36.9,9,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.027,38.3,9,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.15,40.8,9,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.025,41.3,10,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.178,41.4,10,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.017,41.6,13,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.615,42.8,9,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.016,44,12,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.065,44.2,9,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.825,44.4,11,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.068,47.1,10,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.48,48.8,11,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.02,51.5,10,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.362,51.7,10,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.22,63.9,13,0,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.984,13.5,4,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.966,13.7,4,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.915,15,3,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.516,19.5,5,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.984,21,5,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.721,21.6,5,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.97,22.6,5,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.464,23.9,5,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.807,24.1,5,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.895,24.6,5,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.709,25.3,5,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.983,25.4,6,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.913,26,6,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.463,30.9,6,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.953,37.7,8,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.226,38.1,8,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.025,38.3,8,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.984,38.4,9,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.895,39.1,8,1,12
barents,training,fresh,estuary,kola_bay,nm_last,NA,no,NA,intertidal,0.611,52.1,9,1,12
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.016,31.1,7,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.016,33.9,7,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.018,32.6,6,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.019,30.1,7,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.018,28.1,7,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.02,41.9,9,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.057,32.8,6,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.016,35.6,7,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.015,32.8,6,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.033,34.1,7,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.016,34.3,7,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.081,28.2,5,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.2,31.7,7,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.072,29.6,6,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.05,39.1,8,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.1,24.4,5,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.064,32.5,8,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.108,35.7,7,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.161,29.6,6,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.09,30.4,6,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.198,31.1,6,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.159,26.5,6,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.329,44.9,9,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.473,41.9,8,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.378,33.3,7,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.568,31.2,7,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.564,31.9,7,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.525,26.2,6,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.511,37.8,8,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.717,25,5,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.729,37.7,6,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.884,38.5,8,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.893,25.6,6,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.963,17,4,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.932,19.5,4,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.984,23.2,5,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.967,18.4,5,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.984,20.7,5,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.955,35.8,7,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.962,22,5,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.967,26.8,5,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.871,30.2,6,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.984,31.2,7,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.966,15.1,4,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.984,15.1,3,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.983,18.5,4,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.984,37.9,7,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.984,15.8,4,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.956,25.7,5,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.985,22.9,6,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.985,33.5,6,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.985,32.6,7,1,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.985,23.9,5,0,19
barents,training,fresh,estuary,kola_bay,sevsk,NA,no,NA,intertidal,0.986,11.2,4,0,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.057,12.4,3,0,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.421,13.3,5,0,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.132,13.7,5,0,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.082,14.2,6,0,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.983,15.2,5,0,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.201,15.8,5,0,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.074,17.2,5,0,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.084,20.5,6,0,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.02,25.3,7,0,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.02,12,4,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.979,12.8,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.966,13.1,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.84,13.1,4,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.983,13.7,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.984,13.8,4,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.981,13.8,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.952,14.1,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.949,14.4,4,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.98,14.6,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.983,14.6,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.984,14.8,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.628,14.9,6,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.939,15,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.802,15.1,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.951,15.1,6,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.984,15.7,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.982,15.7,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.981,15.8,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.981,16,6,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.979,16,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.983,16.2,6,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.94,16.5,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.983,16.6,6,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.96,16.7,6,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.983,16.7,6,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.982,17.1,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.525,17.3,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.966,17.4,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.953,17.5,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.874,17.7,7,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.953,17.7,5,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.753,18.2,7,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.952,18.2,7,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.984,18.5,7,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.984,18.8,6,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.984,19,6,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.971,19.2,6,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.969,19.6,6,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.983,20.1,8,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.975,21.6,7,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.437,21.6,7,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.603,22,6,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.978,22.3,6,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.527,23.3,8,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.26,23.5,9,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.751,24,6,1,19
barents,training,fresh,estuary,kola_bay,zmis,NA,no,NA,intertidal,0.984,24.3,8,1,19
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.015,20.2,7,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.015,19.9,6,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.015,14.5,4,0,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.015,21,5,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.015,27.9,8,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.016,29.8,8,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.016,19.8,6,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.021,23.2,7,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.06,22.3,7,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.059,17.8,5,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.05,26.5,7,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.055,18.9,5,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.067,10.8,3,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.067,19.8,6,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.137,16.9,5,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.081,17.2,5,0,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.294,16.8,5,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.155,18.1,5,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.602,12,5,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.963,34.8,11,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.912,33.9,9,0,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.859,24.5,8,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.985,19.4,5,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.933,20.2,6,1,33
barents,training,normal,coast,kola_bay,kuvsh,NA,no,NA,intertidal,0.869,28.2,8,1,33
