decimalLatitude	decimalLongitude
51.837409	4.045032
51.396903	4.04364
51.432515	4.013826
51.367643	3.857798
51.681769	3.818268
51.63645	3.790943
51.752864	3.757859
51.348509	3.772302
51.479414	3.508495
51.680541	4.584713
52.417295	4.541999
51.706986	4.511903
51.832703	4.494953
51.904263	4.449938
51.858849	4.392815
51.697077	4.396373
51.687966	4.382111
51.651892	4.36846
51.885173	4.319604
51.723405	4.323427
51.714285	4.309171
51.723002	4.280016
51.632714	4.238887
51.389918	4.230634
51.749257	4.206961
51.506608	4.213263
51.658944	4.165955
51.694586	4.136063
51.982	4.113496
51.820243	4.11807
51.658483	4.122607
51.972855	4.099201
51.811099	4.103825
51.64934	4.108412
51.766007	4.09062
51.37059	4.101864
51.523207	4.08314
51.361444	4.087762
51.846396	4.044764
51.675654	4.049832
51.837243	4.030526
51.43285	4.042581
51.432345	3.999449
51.557983	3.98119
51.584768	3.965929
51.610827	3.892918
51.368016	3.88651
51.735877	3.830868
51.367453	3.843442
51.681575	3.803813
51.672393	3.789675
51.348309	3.757953
51.509439	3.708961
51.418957	3.669157
51.373603	3.642135
51.378677	3.397709
52.833546	5.186884
52.779479	5.113029
52.896231	5.082576
51.73199	4.279795
51.470367	4.18541
51.469914	4.142242
51.379577	4.101611
51.699741	3.817644
51.679954	3.688178
51.806659	4.62597
51.68013	4.526882
51.70654	4.454039
51.92212	4.435028
51.706186	4.410642
51.822776	4.379105
51.894291	4.333917
51.732125	4.294269
51.641842	4.253104
51.929282	4.231315
51.920152	4.217012
51.515739	4.227435
51.35397	4.231544
51.66808	4.180165
51.784759	4.16255
51.470067	4.156631
51.667625	4.136808
51.613393	4.109426
51.379735	4.115972
51.496406	4.098311
51.81045	4.045834
51.522549	4.025518
51.405555	4.014638
51.522037	3.982302
51.431646	3.941943
51.790914	3.915949
51.629165	3.921203
51.386355	3.914642
51.745617	3.888461
51.745054	3.845034
51.331509	3.844657
51.690755	3.817956
51.645436	3.790626
51.366679	3.786021
51.553737	3.66406
51.514411	3.44941
53.157213	5.409631
53.013318	5.215857
52.788587	5.172266
51.807274	4.72746
52.400191	4.67457
51.689118	4.526711
51.715527	4.453854
51.715173	4.410448
51.74151	4.337481
51.767519	4.23546
51.793746	4.162306
51.828588	4.059803
51.415041	4.057482
51.37893	4.044169
51.414542	4.014368
51.540183	3.996157
51.449796	3.955755
51.566261	3.923235
51.395341	3.914352
51.618478	3.791576
51.806468	4.596973
51.698516	4.584394
51.824244	4.56765
52.299922	4.470927
51.715052	4.395979
51.705941	4.381711
51.669867	4.368056
51.660753	4.353807
51.894027	4.304865
51.902743	4.275592
51.740977	4.279575
51.893617	4.261289
51.731852	4.265322
51.650688	4.238432
51.641558	4.224215
51.524582	4.212799
51.362813	4.216961
51.515449	4.198627
51.479354	4.185173
51.470218	4.171021
51.515002	4.155415
51.478901	4.141996
51.829072	4.103313
51.667313	4.107904
51.379418	4.08725
51.855382	4.044496
51.810115	4.01684
51.405723	4.029007
51.405213	3.985902
51.53085	3.967616
51.593578	3.95122
51.628799	3.892326
51.753848	3.830249
51.385426	3.842834
51.744669	3.816083
51.699546	3.803184
51.402424	3.770393
51.599908	3.748922
51.366281	3.757311
51.599294	3.705637
51.52741	3.708297
51.562509	3.649303
53.067346	5.334992
52.824661	5.261103
52.959207	5.111899
53.003008	4.798793
51.688902	4.49779
51.724039	4.395782
51.678979	4.38231
51.750366	4.322792
51.749964	4.279355
51.776363	4.220743
51.767231	4.206491
51.548997	3.981468
51.383847	3.727949
51.415101	3.424876
51.716492	4.584075
51.69789	4.497614
51.894797	4.39202
51.723916	4.381311
51.849612	4.36399
51.678854	4.367853
51.840498	4.349686
51.750234	4.308313
51.758951	4.279134
51.911591	4.260839
51.749826	4.264876
51.776218	4.206256
51.380788	4.2165
51.937832	4.187465
51.767084	4.192006
51.371656	4.202372
51.685904	4.165227
51.6763	4.10765
51.640194	4.094222
51.397392	4.086738
51.918451	4.057149
51.514058	4.068995
51.828088	4.016293
51.711096	4.005372
51.782465	3.959705
51.548822	3.967054
51.387067	3.972091
51.773302	3.945505
51.61155	3.950651
51.377905	3.95801
51.646771	3.891733
51.6376	3.877588
51.682342	3.861634
51.64621	3.8484
51.601089	3.835496
51.358276	3.829393
51.627067	3.762384
51.61788	3.748272
51.384252	3.75667
51.617265	3.70497
51.383641	3.713589
51.409759	3.655127
51.400559	3.641104
51.598017	3.619071
51.434949	3.539097
51.496916	3.478964
53.030855	5.752404
52.860505	5.18676
52.491929	5.129538
52.454836	4.806097
52.462229	4.54114
51.706877	4.497437
51.785205	4.20602
51.496875	4.141504
51.820086	4.103569
51.658326	4.108158
51.810939	4.089327
51.370431	4.087506
51.846229	4.030255
51.881835	4.00013
51.75533	3.946078
51.584592	3.951504
51.681378	3.789358
51.348107	3.743604
51.715895	3.686827
51.418744	3.654786
51.616205	3.632803
51.478947	3.479718
51.707504	4.584235
51.833232	4.567486
51.788191	4.553811
51.688902	4.49779
51.724039	4.395782
51.840625	4.364195
51.66974	4.353602
51.750366	4.322792
51.741247	4.308528
51.749964	4.279355
51.902604	4.261064
51.740839	4.265099
51.650545	4.223985
51.93798	4.202005
51.371801	4.216731
51.362668	4.202605
51.676917	4.16547
51.479205	4.170781
51.397551	4.101105
51.388405	4.086994
51.855215	4.029984
51.41471	4.028739
51.4142	3.985625
51.773479	3.95999
51.611727	3.965084
51.602564	3.950936
51.530674	3.953208
51.368918	3.958291
51.637785	3.892029
51.565897	3.894398
51.673356	3.861936
51.663209	3.775543
51.618081	3.762707
51.41141	3.770075
51.375266	3.75699
51.383847	3.727949
51.374656	3.713918
51.400773	3.655468
51.497151	3.493358
53.076332	5.334982
52.734639	5.157725
52.456011	5.144459
52.806439	5.11286
52.410174	4.865471
51.735606	4.771938
51.716874	4.641953
51.758951	4.279134
51.78535	4.22051
51.776218	4.206256
51.811099	4.103825
51.837243	4.030526
51.782465	3.959705
51.548822	3.967054
51.64621	3.8484
51.598017	3.619071
51.806564	4.611471
51.689529	4.584554
52.471319	4.555684
51.815256	4.567813
51.84169	4.494775
51.82265	4.364603
51.660879	4.368258
51.89416	4.319391
51.723272	4.308957
51.73199	4.279795
51.641701	4.23866
51.794337	4.220278
51.632571	4.224446
51.398906	4.230406
51.515595	4.213031
51.506462	4.198862
51.470367	4.18541
51.66793	4.165712
51.469914	4.142242
51.82923	4.117817
51.66747	4.122356
51.981841	4.098943
51.820086	4.103569
51.658326	4.108158
51.370431	4.087506
51.68464	4.049566
51.846229	4.030255
51.593754	3.965648
51.75533	3.946078
51.584592	3.951504
51.781561	3.887267
51.386173	3.90028
51.66437	3.862239
51.619252	3.849316
51.385615	3.857196
51.744863	3.830558
51.735684	3.816396
51.69056	3.803498
51.681378	3.789358
51.645238	3.776183
51.402622	3.784759
51.357295	3.757632
51.365875	3.728602
51.518425	3.708629
51.553524	3.649646
51.382588	3.641791
51.478947	3.479718
52.743819	5.30576
52.806671	5.246325
52.878425	5.15697
52.581733	5.099505
52.374684	4.983369
52.400102	4.659878
51.679914	4.497967
51.741379	4.323004
51.7501	4.293834
51.767376	4.220975
51.479354	4.185173
51.478901	4.141996
51.855382	4.044496
51.414371	3.999996
51.350044	3.8871
51.628238	3.849011
51.349481	3.84405
51.663407	3.789992
51.716966	4.656423
52.444661	4.600311
51.697999	4.512077
51.895275	4.450125
51.89492	4.406546
51.68809	4.39657
51.678979	4.38231
51.876186	4.319817
51.714417	4.323639
51.759087	4.293616
51.875782	4.276258
51.776363	4.220743
51.380931	4.230862
51.497621	4.213495
51.811719	4.161818
51.973013	4.113751
51.811257	4.118323
51.649497	4.122858
51.802112	4.104081
51.523367	4.097546
51.51422	4.083398
51.711764	4.063234
51.837409	4.045032
51.828256	4.030796
51.423863	4.042846
51.432515	4.013826
51.423358	3.999723
51.548997	3.981468
51.737357	3.946652
51.404328	3.914062
51.763589	3.887864
51.3682	3.900866
51.35903	3.886805
51.646399	3.862844
51.367643	3.857798
51.358467	3.843746
51.384452	3.77103
51.409971	3.669495
51.435176	3.553472
50.828959	5.692343
52.698907	5.424189
53.18417	5.409646
52.770807	5.379797
52.797701	5.26118
52.581981	5.232289
52.824559	5.186925
52.896268	5.097436
52.572746	5.099564
52.462731	4.614705
51.732125	4.294269
51.470067	4.156631
51.820243	4.11807
51.613393	4.109426
51.37059	4.101864
51.619997	3.907058
51.681575	3.803813
51.90503	4.551646
51.895938	4.537286
51.689118	4.526711
51.922002	4.420493
51.715173	4.410448
51.840874	4.393212
51.669992	4.38251
51.74151	4.337481
51.902879	4.29012
51.812595	4.248811
51.650829	4.252879
51.767519	4.23546
51.929139	4.216778
51.524726	4.227206
51.362957	4.231317
51.479501	4.199566
51.793746	4.162306
51.631983	4.166682
51.676766	4.151015
51.479054	4.156388
51.793283	4.118829
51.855547	4.059008
51.819437	4.045567
51.415041	4.057482
51.40589	4.043375
51.603428	4.02309
51.414542	4.014368
51.773828	3.98896
51.612074	3.993952
51.602915	3.979797
51.531024	3.982024
51.440633	3.941658
51.431467	3.927567
51.628983	3.906764
51.395341	3.914352
51.745431	3.873985
51.349671	3.8584
51.340495	3.844353
51.699741	3.817644
51.36648	3.771666
51.401196	3.684199
51.589465	3.64827
51.580264	3.634193
52.878258	5.691711
52.581832	5.630644
52.815657	5.528116
52.573076	5.453584
53.175181	5.424596
52.636004	5.394591
52.896518	5.231175
52.94104	5.037637
51.698106	4.52654
51.802732	4.162062
51.811413	4.132822
51.361761	4.116472
51.763774	3.902346
51.38465	3.785391
51.652787	3.674745
51.470429	3.508866
51.681014	4.657003
52.462826	4.629418
51.806752	4.640468
52.453744	4.614861
51.797672	4.626121
52.462435	4.570566
51.806369	4.582475
52.210492	4.531293
51.832812	4.50946
51.904378	4.464468
51.697552	4.454224
52.236666	4.428309
51.904027	4.42088
51.697198	4.410836
51.652017	4.382908
51.723535	4.337898
51.723138	4.294486
51.632855	4.253329
51.920296	4.231546
51.758532	4.235689
51.659093	4.180404
51.775772	4.162794
51.667779	4.15126
51.982156	4.128049
51.658638	4.137056
51.379891	4.130333
51.370748	4.116222
51.846561	4.059273
51.675818	4.064286
51.396903	4.04364
51.756197	4.018477
51.755682	3.975037
51.781928	3.916242
51.620178	3.921494
51.413495	3.928142
51.772201	3.858597
51.736068	3.84534
51.331698	3.859001
51.681769	3.818268
51.63645	3.790943
51.553949	3.678473
51.392211	3.684534
51.616634	3.661669
51.479414	3.508495
53.022399	5.30524
52.59999	5.261746
52.617837	5.173099
52.932054	5.037709
51.789457	4.75671
51.70654	4.454039
51.741638	4.351957
51.784759	4.16255
51.793439	4.133321
51.819602	4.060067
51.754788	3.902641
51.321551	3.773254
51.418095	3.611675
65.7254	22.94896
55.58616	12.91946
51.18111	4.64163
51.00244	4.55497
51.00244	4.55497
51.20551	4.37093
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.20551	4.37093
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.15089	2.72686
51.20551	4.37093
51.36278	3.71067
51.36278	3.71067
51.36278	3.71067
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11627	4.25696
51.11666	4.25888
51.11666	4.25888
51.11666	4.25888
51.11666	4.25888
51.0214	4.04171
51.0391	4.19009
51.11526	4.24697
51.11526	4.24697
51.04837	4.06934
51.04837	4.06934
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.03488	4.42212
51.03488	4.42212
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.03488	4.42212
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.36538	4.22323
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.29447	4.30383
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.34116	4.26661
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.02498	3.78854
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
