Bay,Sex,Orient,L
Dvina_Bay,Female,Right,15.7
Dvina_Bay,Female,Right,14.4
Dvina_Bay,Female,Right,20.1
Dvina_Bay,Female,Right,15.5
Dvina_Bay,Female,Right,31.3
Dvina_Bay,Female,Right,17.3
Dvina_Bay,Female,Right,19.6
Dvina_Bay,Female,Right,16.3
Dvina_Bay,Female,Right,26.8
Dvina_Bay,Female,Right,18.6
Dvina_Bay,Female,Right,16.6
Dvina_Bay,Female,Right,20.5
Dvina_Bay,Female,Right,28.2
Dvina_Bay,Female,Right,17.7
Dvina_Bay,Female,Right,15.6
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,15.5
Dvina_Bay,Female,Right,12.3
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,18.4
Dvina_Bay,Female,Right,23.4
Dvina_Bay,Female,Right,28.3
Dvina_Bay,Female,Right,16.8
Dvina_Bay,Female,Right,19.8
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,26.5
Dvina_Bay,Female,Right,13.8
Dvina_Bay,Female,Right,28.9
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,23.4
Dvina_Bay,Female,Right,21.3
Dvina_Bay,Female,Right,22.6
Dvina_Bay,Female,Right,28.5
Dvina_Bay,Female,Right,33.4
Dvina_Bay,Female,Right,25.9
Dvina_Bay,Female,Right,29.8
Dvina_Bay,Female,Right,33.5
Dvina_Bay,Female,Right,19.4
Dvina_Bay,Female,Right,19.2
Dvina_Bay,Female,Right,20.6
Dvina_Bay,Female,Right,19.1
Dvina_Bay,Female,Right,17.7
Dvina_Bay,Female,Right,16.0
Dvina_Bay,Female,Right,13.6
Dvina_Bay,Female,Right,27.3
Dvina_Bay,Female,Right,31.0
Dvina_Bay,Female,Right,25.8
Dvina_Bay,Female,Right,14.6
Dvina_Bay,Female,Right,28.7
Dvina_Bay,Female,Right,21.4
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,25.5
Dvina_Bay,Female,Right,18.7
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,18.4
Dvina_Bay,Female,Right,19.4
Dvina_Bay,Female,Right,23.6
Dvina_Bay,Female,Right,37.7
Dvina_Bay,Female,Right,26.8
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,29.7
Dvina_Bay,Female,Right,31.4
Dvina_Bay,Female,Right,15.6
Dvina_Bay,Female,Right,14.9
Dvina_Bay,Female,Right,18.5
Dvina_Bay,Female,Right,25.0
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,15.9
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,15.7
Dvina_Bay,Female,Right,18.3
Dvina_Bay,Female,Right,17.6
Dvina_Bay,Female,Right,18.5
Dvina_Bay,Female,Right,20.2
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,18.3
Dvina_Bay,Female,Right,20.5
Dvina_Bay,Female,Right,21.2
Dvina_Bay,Female,Right,38.7
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,19.8
Dvina_Bay,Female,Right,26.4
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,28.5
Dvina_Bay,Female,Right,27.3
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,15.4
Dvina_Bay,Female,Right,15.8
Dvina_Bay,Female,Right,15.3
Dvina_Bay,Female,Right,17.0
Dvina_Bay,Female,Right,14.7
Dvina_Bay,Female,Right,15.2
Dvina_Bay,Female,Right,16.4
Dvina_Bay,Female,Right,26.1
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,20.5
Dvina_Bay,Female,Right,16.4
Dvina_Bay,Female,Right,14.0
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,21.2
Dvina_Bay,Female,Right,19.8
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,23.0
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,16.8
Dvina_Bay,Female,Right,18.6
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,14.8
Dvina_Bay,Female,Right,19.9
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,22.9
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,29.5
Dvina_Bay,Female,Right,29.9
Dvina_Bay,Female,Right,17.3
Dvina_Bay,Female,Right,15.2
Dvina_Bay,Female,Right,15.4
Dvina_Bay,Female,Right,13.2
Dvina_Bay,Female,Right,28.1
Dvina_Bay,Female,Right,14.5
Dvina_Bay,Female,Right,16.0
Dvina_Bay,Female,Right,18.1
Dvina_Bay,Female,Right,18.1
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,15.3
Dvina_Bay,Female,Right,16.3
Dvina_Bay,Female,Right,16.7
Dvina_Bay,Female,Right,14.5
Dvina_Bay,Female,Right,14.8
Dvina_Bay,Female,Right,14.6
Dvina_Bay,Female,Right,15.3
Dvina_Bay,Female,Right,13.8
Dvina_Bay,Female,Right,15.8
Dvina_Bay,Female,Right,17.1
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,21.1
Dvina_Bay,Female,Right,18.7
Dvina_Bay,Female,Right,17.7
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,16.4
Dvina_Bay,Female,Right,17.4
Dvina_Bay,Female,Right,15.4
Dvina_Bay,Female,Right,16.3
Dvina_Bay,Female,Right,15.1
Dvina_Bay,Female,Right,16.2
Dvina_Bay,Female,Right,16.8
Dvina_Bay,Female,Right,15.6
Dvina_Bay,Female,Right,17.9
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,18.1
Dvina_Bay,Female,Right,19.6
Dvina_Bay,Female,Right,19.8
Dvina_Bay,Female,Right,20.2
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,27.7
Dvina_Bay,Female,Right,18.7
Dvina_Bay,Female,Right,16.8
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,19.3
Dvina_Bay,Female,Right,23.3
Dvina_Bay,Female,Right,27.8
Dvina_Bay,Female,Right,15.9
Dvina_Bay,Female,Right,15.4
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,13.5
Dvina_Bay,Female,Right,28.7
Dvina_Bay,Female,Right,21.1
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,20.8
Dvina_Bay,Female,Right,25.9
Dvina_Bay,Female,Right,22.8
Dvina_Bay,Female,Right,20.5
Dvina_Bay,Female,Right,25.8
Dvina_Bay,Female,Right,22.9
Dvina_Bay,Female,Right,22.7
Dvina_Bay,Female,Right,25.3
Dvina_Bay,Female,Right,32.4
Dvina_Bay,Female,Right,24.3
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,22.2
Dvina_Bay,Female,Right,27.3
Dvina_Bay,Female,Right,25.5
Dvina_Bay,Female,Right,12.7
Dvina_Bay,Female,Right,14.4
Dvina_Bay,Female,Right,12.2
Dvina_Bay,Female,Right,14.9
Dvina_Bay,Female,Right,27.7
Dvina_Bay,Female,Right,17.9
Dvina_Bay,Female,Right,19.3
Dvina_Bay,Female,Right,15.4
Dvina_Bay,Female,Right,18.7
Dvina_Bay,Female,Right,20.4
Dvina_Bay,Female,Right,28.0
Dvina_Bay,Female,Right,27.2
Dvina_Bay,Female,Right,33.5
Dvina_Bay,Female,Right,20.3
Dvina_Bay,Female,Right,17.9
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,16.0
Dvina_Bay,Female,Right,15.2
Dvina_Bay,Female,Right,18.3
Dvina_Bay,Female,Right,16.3
Dvina_Bay,Female,Right,17.1
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,15.5
Dvina_Bay,Female,Right,19.2
Dvina_Bay,Female,Right,20.8
Dvina_Bay,Female,Right,20.5
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,17.3
Dvina_Bay,Female,Right,16.2
Dvina_Bay,Female,Right,18.8
Dvina_Bay,Female,Right,19.4
Dvina_Bay,Female,Right,22.0
Dvina_Bay,Female,Right,20.4
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,14.5
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,17.4
Dvina_Bay,Female,Right,18.5
Dvina_Bay,Female,Right,10.1
Dvina_Bay,Female,Right,13.3
Dvina_Bay,Female,Right,11.2
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,13.9
Dvina_Bay,Female,Right,14.7
Dvina_Bay,Female,Right,16.4
Dvina_Bay,Female,Right,18.3
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,19.4
Dvina_Bay,Female,Right,15.8
Dvina_Bay,Female,Right,20.4
Dvina_Bay,Female,Right,15.2
Dvina_Bay,Female,Right,18.4
Dvina_Bay,Female,Right,18.9
Dvina_Bay,Female,Right,20.3
Dvina_Bay,Female,Right,18.6
Dvina_Bay,Female,Right,16.8
Dvina_Bay,Female,Right,20.6
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,17.8
Dvina_Bay,Female,Right,15.5
Dvina_Bay,Female,Right,20.2
Dvina_Bay,Female,Right,18.6
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,18.6
Dvina_Bay,Female,Right,13.5
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,18.8
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,19.8
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,17.9
Dvina_Bay,Female,Right,17.2
Dvina_Bay,Female,Right,25.3
Dvina_Bay,Female,Right,21.8
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,16.6
Dvina_Bay,Female,Right,19.9
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,17.2
Dvina_Bay,Female,Right,16.8
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,20.2
Dvina_Bay,Female,Right,16.3
Dvina_Bay,Female,Right,14.5
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,18.8
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,21.7
Dvina_Bay,Female,Right,17.0
Dvina_Bay,Female,Right,25.5
Dvina_Bay,Female,Right,33.0
Dvina_Bay,Female,Right,26.4
Dvina_Bay,Female,Right,25.6
Dvina_Bay,Female,Right,28.7
Dvina_Bay,Female,Right,30.0
Dvina_Bay,Female,Right,24.0
Dvina_Bay,Female,Right,26.2
Dvina_Bay,Female,Right,28.0
Dvina_Bay,Female,Right,32.0
Dvina_Bay,Female,Right,30.0
Dvina_Bay,Female,Right,32.6
Dvina_Bay,Female,Right,30.0
Dvina_Bay,Female,Right,30.3
Dvina_Bay,Female,Right,31.0
Dvina_Bay,Female,Right,27.2
Dvina_Bay,Female,Right,26.4
Dvina_Bay,Female,Right,31.0
Dvina_Bay,Female,Right,27.2
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,17.8
Dvina_Bay,Female,Right,30.3
Dvina_Bay,Female,Right,21.4
Dvina_Bay,Female,Right,23.8
Dvina_Bay,Female,Right,20.2
Dvina_Bay,Female,Right,18.8
Dvina_Bay,Female,Right,19.8
Dvina_Bay,Female,Right,18.1
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,23.3
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,18.8
Dvina_Bay,Female,Right,18.6
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,23.9
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,18.7
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,19.2
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,18.5
Dvina_Bay,Female,Right,19.1
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,19.6
Dvina_Bay,Female,Right,30.5
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,18.7
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,17.8
Dvina_Bay,Female,Right,18.8
Dvina_Bay,Female,Right,20.1
Dvina_Bay,Female,Right,19.8
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,19.9
Dvina_Bay,Female,Right,20.6
Dvina_Bay,Female,Right,17.7
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,18.5
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,19.8
Dvina_Bay,Female,Right,19.4
Dvina_Bay,Female,Right,23.2
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,18.8
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,18.4
Dvina_Bay,Female,Right,19.4
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,18.7
Dvina_Bay,Female,Right,17.0
Dvina_Bay,Female,Right,18.1
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,17.0
Dvina_Bay,Female,Right,20.8
Dvina_Bay,Female,Right,16.7
Dvina_Bay,Female,Right,19.6
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,19.9
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,17.7
Dvina_Bay,Female,Right,18.7
Dvina_Bay,Female,Right,18.5
Dvina_Bay,Female,Right,20.9
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,19.2
Dvina_Bay,Female,Right,19.4
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,17.8
Dvina_Bay,Female,Right,20.3
Dvina_Bay,Female,Right,18.5
Dvina_Bay,Female,Right,17.7
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,21.6
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,20.8
Dvina_Bay,Female,Right,18.4
Dvina_Bay,Female,Right,19.8
Dvina_Bay,Female,Right,17.3
Dvina_Bay,Female,Right,20.1
Dvina_Bay,Female,Right,19.6
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,19.3
Dvina_Bay,Female,Right,16.7
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,19.4
Dvina_Bay,Female,Right,16.1
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,18.4
Dvina_Bay,Female,Right,19.6
Dvina_Bay,Female,Right,18.1
Dvina_Bay,Female,Right,20.3
Dvina_Bay,Female,Right,18.1
Dvina_Bay,Female,Right,15.8
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,19.2
Dvina_Bay,Female,Right,21.3
Dvina_Bay,Female,Right,20.5
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,18.8
Dvina_Bay,Female,Right,12.4
Dvina_Bay,Female,Right,15.8
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,13.8
Dvina_Bay,Female,Right,15.9
Dvina_Bay,Female,Right,10.9
Dvina_Bay,Female,Right,15.6
Dvina_Bay,Female,Right,15.8
Dvina_Bay,Female,Right,13.0
Dvina_Bay,Female,Right,12.0
Dvina_Bay,Female,Right,9.6
Dvina_Bay,Female,Right,10.4
Dvina_Bay,Female,Right,13.6
Dvina_Bay,Female,Right,11.8
Dvina_Bay,Female,Right,13.5
Dvina_Bay,Female,Right,14.4
Dvina_Bay,Female,Right,16.3
Dvina_Bay,Female,Right,12.9
Dvina_Bay,Female,Right,9.6
Dvina_Bay,Female,Right,12.8
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,15.8
Dvina_Bay,Female,Right,16.0
Dvina_Bay,Female,Right,17.9
Dvina_Bay,Female,Right,28.1
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,27.8
Dvina_Bay,Female,Right,21.8
Dvina_Bay,Female,Right,17.8
Dvina_Bay,Female,Right,28.1
Dvina_Bay,Female,Right,21.8
Dvina_Bay,Female,Right,22.3
Dvina_Bay,Female,Right,22.7
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,19.8
Dvina_Bay,Female,Right,21.4
Dvina_Bay,Female,Right,23.1
Dvina_Bay,Female,Right,27.1
Dvina_Bay,Female,Right,18.1
Dvina_Bay,Female,Right,24.7
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,15.8
Dvina_Bay,Female,Right,16.6
Dvina_Bay,Female,Right,17.3
Dvina_Bay,Female,Right,14.4
Dvina_Bay,Female,Right,14.2
Dvina_Bay,Female,Right,16.3
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,17.7
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,19.4
Dvina_Bay,Female,Right,16.4
Dvina_Bay,Female,Right,16.3
Dvina_Bay,Female,Right,11.6
Dvina_Bay,Female,Right,16.9
Dvina_Bay,Female,Right,17.0
Dvina_Bay,Female,Right,14.1
Dvina_Bay,Female,Right,18.1
Dvina_Bay,Female,Right,13.3
Dvina_Bay,Female,Right,14.5
Dvina_Bay,Female,Right,14.6
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,21.2
Dvina_Bay,Female,Right,20.8
Dvina_Bay,Female,Right,26.3
Dvina_Bay,Female,Right,27.1
Dvina_Bay,Female,Right,16.8
Dvina_Bay,Female,Right,15.2
Dvina_Bay,Female,Right,17.2
Dvina_Bay,Female,Right,16.0
Dvina_Bay,Female,Right,15.8
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,15.5
Dvina_Bay,Female,Right,16.0
Dvina_Bay,Female,Right,16.7
Dvina_Bay,Female,Right,16.1
Dvina_Bay,Female,Right,14.4
Dvina_Bay,Female,Right,17.2
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,24.3
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,18.7
Dvina_Bay,Female,Right,20.3
Dvina_Bay,Female,Right,21.3
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,18.9
Dvina_Bay,Female,Right,19.3
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,21.6
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,22.7
Dvina_Bay,Female,Right,15.5
Dvina_Bay,Female,Right,19.6
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,18.4
Dvina_Bay,Female,Right,15.3
Dvina_Bay,Female,Right,17.4
Dvina_Bay,Female,Right,19.1
Dvina_Bay,Female,Right,15.6
Dvina_Bay,Female,Right,16.8
Dvina_Bay,Female,Right,17.0
Dvina_Bay,Female,Right,20.2
Dvina_Bay,Female,Right,20.2
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,19.3
Dvina_Bay,Female,Right,16.6
Dvina_Bay,Female,Right,20.3
Dvina_Bay,Female,Right,16.7
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,25.5
Dvina_Bay,Female,Right,15.5
Dvina_Bay,Female,Right,17.8
Dvina_Bay,Female,Right,29.6
Dvina_Bay,Female,Right,22.9
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,21.4
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,24.0
Dvina_Bay,Female,Right,20.2
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,17.7
Dvina_Bay,Female,Right,14.8
Dvina_Bay,Female,Right,17.7
Dvina_Bay,Female,Right,21.3
Dvina_Bay,Female,Right,20.9
Dvina_Bay,Female,Right,21.4
Dvina_Bay,Female,Right,17.1
Dvina_Bay,Female,Right,24.9
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,23.9
Dvina_Bay,Female,Right,17.6
Dvina_Bay,Female,Right,24.8
Dvina_Bay,Female,Right,18.8
Dvina_Bay,Female,Right,17.7
Dvina_Bay,Female,Right,23.0
Dvina_Bay,Female,Right,21.2
Dvina_Bay,Female,Right,22.0
Dvina_Bay,Female,Right,14.9
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,21.6
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,24.3
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,21.7
Dvina_Bay,Female,Right,23.9
Dvina_Bay,Female,Right,20.1
Dvina_Bay,Female,Right,16.7
Dvina_Bay,Female,Right,15.6
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,16.1
Dvina_Bay,Female,Right,16.9
Dvina_Bay,Female,Right,16.0
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,15.3
Dvina_Bay,Female,Right,14.0
Dvina_Bay,Female,Right,18.9
Dvina_Bay,Female,Right,15.8
Dvina_Bay,Female,Right,17.8
Dvina_Bay,Female,Right,26.4
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,19.1
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,22.8
Dvina_Bay,Female,Right,20.5
Dvina_Bay,Female,Right,19.2
Dvina_Bay,Female,Right,14.4
Dvina_Bay,Female,Right,13.8
Dvina_Bay,Female,Right,15.4
Dvina_Bay,Female,Right,15.7
Dvina_Bay,Female,Right,15.1
Dvina_Bay,Female,Right,17.9
Dvina_Bay,Female,Right,20.6
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,17.1
Dvina_Bay,Female,Right,19.3
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,22.3
Dvina_Bay,Female,Right,21.2
Dvina_Bay,Female,Right,24.3
Dvina_Bay,Female,Right,21.8
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,20.9
Dvina_Bay,Female,Right,17.0
Dvina_Bay,Female,Right,17.6
Dvina_Bay,Female,Right,17.7
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,14.7
Dvina_Bay,Female,Right,20.4
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,17.6
Dvina_Bay,Female,Right,18.6
Dvina_Bay,Female,Right,15.4
Dvina_Bay,Female,Right,21.1
Dvina_Bay,Female,Right,17.4
Dvina_Bay,Female,Right,18.4
Dvina_Bay,Female,Right,25.3
Dvina_Bay,Female,Right,19.9
Dvina_Bay,Female,Right,19.4
Dvina_Bay,Female,Right,20.6
Dvina_Bay,Female,Right,20.6
Dvina_Bay,Female,Right,20.6
Dvina_Bay,Female,Right,16.4
Dvina_Bay,Female,Right,19.8
Dvina_Bay,Female,Right,23.4
Dvina_Bay,Female,Right,20.1
Dvina_Bay,Female,Right,18.1
Dvina_Bay,Female,Right,28.7
Dvina_Bay,Female,Right,21.3
Dvina_Bay,Female,Right,22.0
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,23.6
Dvina_Bay,Female,Right,16.7
Dvina_Bay,Female,Right,18.8
Dvina_Bay,Female,Right,21.7
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,19.3
Dvina_Bay,Female,Right,19.6
Dvina_Bay,Female,Right,23.3
Dvina_Bay,Female,Right,18.6
Dvina_Bay,Female,Right,22.8
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,20.8
Dvina_Bay,Female,Right,25.5
Dvina_Bay,Female,Right,28.1
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,22.3
Dvina_Bay,Female,Right,26.5
Dvina_Bay,Female,Right,16.4
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,18.9
Dvina_Bay,Female,Right,23.7
Dvina_Bay,Female,Right,22.6
Dvina_Bay,Female,Right,33.7
Dvina_Bay,Female,Right,23.5
Dvina_Bay,Female,Right,25.3
Dvina_Bay,Female,Right,22.0
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,20.6
Dvina_Bay,Female,Right,18.5
Dvina_Bay,Female,Right,21.7
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,21.9
Dvina_Bay,Female,Right,21.8
Dvina_Bay,Female,Right,19.4
Dvina_Bay,Female,Right,20.4
Dvina_Bay,Female,Right,21.8
Dvina_Bay,Female,Right,20.3
Dvina_Bay,Female,Right,22.4
Dvina_Bay,Female,Right,21.7
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,20.5
Dvina_Bay,Female,Right,22.1
Dvina_Bay,Female,Right,22.2
Dvina_Bay,Female,Right,35.8
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,20.1
Dvina_Bay,Female,Right,15.4
Dvina_Bay,Female,Right,16.6
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,15.1
Dvina_Bay,Female,Right,23.7
Dvina_Bay,Female,Right,24.1
Dvina_Bay,Female,Right,18.7
Dvina_Bay,Female,Right,16.3
Dvina_Bay,Female,Right,23.3
Dvina_Bay,Female,Right,28.0
Dvina_Bay,Female,Right,17.2
Dvina_Bay,Female,Right,23.6
Dvina_Bay,Female,Right,18.8
Dvina_Bay,Female,Right,16.7
Dvina_Bay,Female,Right,15.9
Dvina_Bay,Female,Right,18.7
Dvina_Bay,Female,Right,14.1
Dvina_Bay,Female,Right,17.4
Dvina_Bay,Female,Right,24.8
Dvina_Bay,Female,Right,17.7
Dvina_Bay,Female,Right,20.2
Dvina_Bay,Female,Right,16.0
Dvina_Bay,Female,Right,18.9
Dvina_Bay,Female,Right,22.8
Dvina_Bay,Female,Right,24.7
Dvina_Bay,Female,Right,26.3
Dvina_Bay,Female,Right,21.7
Dvina_Bay,Female,Right,26.7
Dvina_Bay,Female,Right,22.0
Dvina_Bay,Female,Right,24.8
Dvina_Bay,Female,Right,29.5
Dvina_Bay,Female,Right,17.8
Dvina_Bay,Female,Right,15.7
Dvina_Bay,Female,Right,16.3
Dvina_Bay,Female,Right,16.4
