"Site";"Lat";"Lon";"Average_Fetch";"Sample";"Position";"Shore";"N_T";"N_E";"Salinity";"Shore_river";"River";"Drainage_Area";"River_Size";"Lat_river";"Lon_river";"Min_dist_river";"Shore_river_Large";"River_Large";"Drainage_Area_Large";"Lat_river_Large";"Lon_river_Large";"Min_dist_river_Large";"Shore_port";"Port";"Port_Status";"Lat_port";"Lon_port";"Min_dist_port";"North_Fetch";"East_Fetch";"South_Fetch";"West_Fetch";"Site_Exposition";"Dist_cut";"Prop_T";"Lat2";"Lon2";"Fetch"
"Tur";66,5485;34,56741667;24,439;"Tur1";"Algae";"Kand";1;28;25;"Kand";"Vypcha";"161";"Small";66,633041;34,492023;9,91549698686954;"Kand";"Kuzreka";"255";66,599994;34,813032;12,2465841916808;"Kand";"Umba";"Abandoned";66,67797;34,357655;17,0649639925408;0,019;31,885;65,725;0,126;"Exposed";119,122207039386;0,0344827586206897;66,54905;34,56741667;30,3877252356731
"Tur";66,5485;34,56741667;24,439;"Tur2";"Bottom";"Kand";3;94;25;"Kand";"Vypcha";"161";"Small";66,633041;34,492023;9,91549698686954;"Kand";"Kuzreka";"255";66,599994;34,813032;12,2465841916808;"Kand";"Umba";"Abandoned";66,67797;34,357655;17,0649639925408;0,019;31,885;65,725;0,126;"Exposed";119,122207039386;0,0309278350515464;66,54905001;34,56741668;30,3877252356731
"Tur";66,5485;34,56741667;24,439;"Tur3";"Algae";"Kand";4;88;25;"Kand";"Vypcha";"161";"Small";66,633041;34,492023;9,91549698686954;"Kand";"Kuzreka";"255";66,599994;34,813032;12,2465841916808;"Kand";"Umba";"Abandoned";66,67797;34,357655;17,0649639925408;0,019;31,885;65,725;0,126;"Exposed";119,122207039386;0,0434782608695652;66,54905002;34,56741669;30,3877252356731
"Tur";66,5485;34,56741667;24,439;"Tur4";"Bottom";"Kand";3;133;25;"Kand";"Vypcha";"161";"Small";66,633041;34,492023;9,91549698686954;"Kand";"Kuzreka";"255";66,599994;34,813032;12,2465841916808;"Kand";"Umba";"Abandoned";66,67797;34,357655;17,0649639925408;0,019;31,885;65,725;0,126;"Exposed";119,122207039386;0,0220588235294118;66,54905003;34,5674167;30,3877252356731
"Tur";66,5485;34,56741667;24,439;"Tur5";"Algae";"Kand";2;7;25;"Kand";"Vypcha";"161";"Small";66,633041;34,492023;9,91549698686954;"Kand";"Kuzreka";"255";66,599994;34,813032;12,2465841916808;"Kand";"Umba";"Abandoned";66,67797;34,357655;17,0649639925408;0,019;31,885;65,725;0,126;"Exposed";119,122207039386;0,222222222222222;66,54905004;34,56741671;30,3877252356731
"Tur";66,5485;34,56741667;24,439;"Tur6";"Bottom";"Kand";1;136;25;"Kand";"Vypcha";"161";"Small";66,633041;34,492023;9,91549698686954;"Kand";"Kuzreka";"255";66,599994;34,813032;12,2465841916808;"Kand";"Umba";"Abandoned";66,67797;34,357655;17,0649639925408;0,019;31,885;65,725;0,126;"Exposed";119,122207039386;0,0072992700729927;66,54905005;34,56741672;30,3877252356731
"Umb";66,677485;34,332283;1,038;"Umb1";"Algae";"Kand";7;2;15;"Kand";"Umba";"6250";"Large";66,664609;34,297657;2,09157785250508;"Kand";"Umba";"6250";66,664609;34,297657;2,09157785250508;"Kand";"Umba";"Abandoned";66,67797;34,357655;1,11823623495803;0,519;0,042;3,429;0,16;"Sheltered";102,495108869043;0,777777777777778;66,677485;34,332283;0,233029005880435
"Umb";66,677485;34,332283;1,038;"Umb2";"Bottom";"Kand";2;39;15;"Kand";"Umba";"6250";"Large";66,664609;34,297657;2,09157785250508;"Kand";"Umba";"6250";66,664609;34,297657;2,09157785250508;"Kand";"Umba";"Abandoned";66,67797;34,357655;1,11823623495803;0,519;0,042;3,429;0,16;"Sheltered";102,495108869043;0,0487804878048781;66,67748501;34,33228301;0,233029005880435
"Umb";66,677485;34,332283;1,038;"Umb3";"Algae";"Kand";14;2;15;"Kand";"Umba";"6250";"Large";66,664609;34,297657;2,09157785250508;"Kand";"Umba";"6250";66,664609;34,297657;2,09157785250508;"Kand";"Umba";"Abandoned";66,67797;34,357655;1,11823623495803;0,519;0,042;3,429;0,16;"Sheltered";102,495108869043;0,875;66,67748502;34,33228302;0,233029005880435
"Umb";66,677485;34,332283;1,038;"Umb4";"Bottom";"Kand";2;30;15;"Kand";"Umba";"6250";"Large";66,664609;34,297657;2,09157785250508;"Kand";"Umba";"6250";66,664609;34,297657;2,09157785250508;"Kand";"Umba";"Abandoned";66,67797;34,357655;1,11823623495803;0,519;0,042;3,429;0,16;"Sheltered";102,495108869043;0,0625;66,67748503;34,33228303;0,233029005880435
"Umb";66,677485;34,332283;1,038;"Umb5";"Algae";"Kand";11;1;15;"Kand";"Umba";"6250";"Large";66,664609;34,297657;2,09157785250508;"Kand";"Umba";"6250";66,664609;34,297657;2,09157785250508;"Kand";"Umba";"Abandoned";66,67797;34,357655;1,11823623495803;0,519;0,042;3,429;0,16;"Sheltered";102,495108869043;0,916666666666667;66,67748504;34,33228304;0,233029005880435
"Umb";66,677485;34,332283;1,038;"Umb6";"Bottom";"Kand";2;19;15;"Kand";"Umba";"6250";"Large";66,664609;34,297657;2,09157785250508;"Kand";"Umba";"6250";66,664609;34,297657;2,09157785250508;"Kand";"Umba";"Abandoned";66,67797;34,357655;1,11823623495803;0,519;0,042;3,429;0,16;"Sheltered";102,495108869043;0,0952380952380952;66,67748505;34,33228305;0,233029005880435
"Val";66,92775;32,53526667;11,052;"Val1";"Algae";"Karel";48;10;17;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;8,35671317178805;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;8,35671317178805;"Karel";"Vitino";"Active";67,07657;32,33363;18,7235263140547;2,245;31,238;8,314;2,41;"Exposed";27,5313270226102;0,827586206896552;66,92775;32,53526667;3,00532274860799
"Val";66,92775;32,53526667;11,052;"Val2";"Bottom";"Karel";102;70;17;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;8,35671317178805;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;8,35671317178805;"Karel";"Vitino";"Active";67,07657;32,33363;18,7235263140547;2,245;31,238;8,314;2,41;"Exposed";27,5313270226102;0,593023255813954;66,92775001;32,53526668;3,00532274860799
"Val";66,92775;32,53526667;11,052;"Val3";"Algae";"Karel";133;32;17;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;8,35671317178805;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;8,35671317178805;"Karel";"Vitino";"Active";67,07657;32,33363;18,7235263140547;2,245;31,238;8,314;2,41;"Exposed";27,5313270226102;0,806060606060606;66,92775002;32,53526669;3,00532274860799
"Val";66,92775;32,53526667;11,052;"Val4";"Bottom";"Karel";62;51;17;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;8,35671317178805;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;8,35671317178805;"Karel";"Vitino";"Active";67,07657;32,33363;18,7235263140547;2,245;31,238;8,314;2,41;"Exposed";27,5313270226102;0,548672566371681;66,92775003;32,5352667;3,00532274860799
"Val";66,92775;32,53526667;11,052;"Val5";"Algae";"Karel";191;51;17;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;8,35671317178805;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;8,35671317178805;"Karel";"Vitino";"Active";67,07657;32,33363;18,7235263140547;2,245;31,238;8,314;2,41;"Exposed";27,5313270226102;0,789256198347107;66,92775004;32,53526671;3,00532274860799
"Val";66,92775;32,53526667;11,052;"Val6";"Bottom";"Karel";155;251;17;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;8,35671317178805;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;8,35671317178805;"Karel";"Vitino";"Active";67,07657;32,33363;18,7235263140547;2,245;31,238;8,314;2,41;"Exposed";27,5313270226102;0,381773399014778;66,92775005;32,53526672;3,00532274860799
"Vel1";66,55473333;33,24068333;1,167;"Vel1";"Algae";"Karel";21;222;24;"Karel";"Nilma";"167";"Small";66,505766;33,135072;7,17784434549081;"Karel";"Kovda";"26100";66,695493;32,871028;22,6034796970649;"Karel";"Kovda";"Abandoned";66,696754;32,875396;22,5624736209843;0,052;0,179;3,5;0,938;"Sheltered";78,3600032572155;0,0864197530864197;66,55473333;33,24068333;1,56899573404564
"Vel1";66,55473333;33,24068333;1,167;"Vel2";"Bottom";"Karel";43;164;24;"Karel";"Nilma";"167";"Small";66,505766;33,135072;7,17784434549081;"Karel";"Kovda";"26100";66,695493;32,871028;22,6034796970649;"Karel";"Kovda";"Abandoned";66,696754;32,875396;22,5624736209843;0,052;0,179;3,5;0,938;"Sheltered";78,3600032572155;0,207729468599034;66,55473334;33,24068334;1,56899573404564
"Vel1";66,55473333;33,24068333;1,167;"Vel3";"Algae";"Karel";3;38;24;"Karel";"Nilma";"167";"Small";66,505766;33,135072;7,17784434549081;"Karel";"Kovda";"26100";66,695493;32,871028;22,6034796970649;"Karel";"Kovda";"Abandoned";66,696754;32,875396;22,5624736209843;0,052;0,179;3,5;0,938;"Sheltered";78,3600032572155;0,0731707317073171;66,55473335;33,24068335;1,56899573404564
"Vel1";66,55473333;33,24068333;1,167;"Vel4";"Bottom";"Karel";22;287;24;"Karel";"Nilma";"167";"Small";66,505766;33,135072;7,17784434549081;"Karel";"Kovda";"26100";66,695493;32,871028;22,6034796970649;"Karel";"Kovda";"Abandoned";66,696754;32,875396;22,5624736209843;0,052;0,179;3,5;0,938;"Sheltered";78,3600032572155;0,0711974110032362;66,55473336;33,24068336;1,56899573404564
"Vel1";66,55473333;33,24068333;1,167;"Vel5";"Algae";"Karel";15;171;24;"Karel";"Nilma";"167";"Small";66,505766;33,135072;7,17784434549081;"Karel";"Kovda";"26100";66,695493;32,871028;22,6034796970649;"Karel";"Kovda";"Abandoned";66,696754;32,875396;22,5624736209843;0,052;0,179;3,5;0,938;"Sheltered";78,3600032572155;0,0806451612903226;66,55473337;33,24068337;1,56899573404564
"Vel1";66,55473333;33,24068333;1,167;"Vel6";"Bottom";"Karel";11;208;24;"Karel";"Nilma";"167";"Small";66,505766;33,135072;7,17784434549081;"Karel";"Kovda";"26100";66,695493;32,871028;22,6034796970649;"Karel";"Kovda";"Abandoned";66,696754;32,875396;22,5624736209843;0,052;0,179;3,5;0,938;"Sheltered";78,3600032572155;0,0502283105022831;66,55473338;33,24068338;1,56899573404564
"Vel2";66,60665;33,28335;9,104;"Vel10";"Bottom";"Karel";0;90;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;12,9949027971374;"Karel";"Kovda";"26100";66,695493;32,871028;20,6827040661674;"Karel";"Kovda";"Abandoned";66,696754;32,875396;20,5812823244434;0,4;34,898;0,978;0,138;"Exposed";74,440435614413;0;66,60665;33,28335;6,64316811546667
"Vel2";66,60665;33,28335;9,104;"Vel11";"Algae";"Karel";46;245;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;12,9949027971374;"Karel";"Kovda";"26100";66,695493;32,871028;20,6827040661674;"Karel";"Kovda";"Abandoned";66,696754;32,875396;20,5812823244434;0,4;34,898;0,978;0,138;"Exposed";74,440435614413;0,15807560137457;66,60665001;33,28335001;6,64316811546667
"Vel2";66,60665;33,28335;9,104;"Vel12";"Bottom";"Karel";9;228;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;12,9949027971374;"Karel";"Kovda";"26100";66,695493;32,871028;20,6827040661674;"Karel";"Kovda";"Abandoned";66,696754;32,875396;20,5812823244434;0,4;34,898;0,978;0,138;"Exposed";74,440435614413;0,0379746835443038;66,60665002;33,28335002;6,64316811546667
"Vel2";66,60665;33,28335;9,104;"Vel7";"Algae";"Karel";71;202;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;12,9949027971374;"Karel";"Kovda";"26100";66,695493;32,871028;20,6827040661674;"Karel";"Kovda";"Abandoned";66,696754;32,875396;20,5812823244434;0,4;34,898;0,978;0,138;"Exposed";74,440435614413;0,26007326007326;66,60665003;33,28335003;6,64316811546667
"Vel2";66,60665;33,28335;9,104;"Vel8";"Bottom";"Karel";17;111;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;12,9949027971374;"Karel";"Kovda";"26100";66,695493;32,871028;20,6827040661674;"Karel";"Kovda";"Abandoned";66,696754;32,875396;20,5812823244434;0,4;34,898;0,978;0,138;"Exposed";74,440435614413;0,1328125;66,60665004;33,28335004;6,64316811546667
"Vel2";66,60665;33,28335;9,104;"Vel9";"Algae";"Karel";25;186;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;12,9949027971374;"Karel";"Kovda";"26100";66,695493;32,871028;20,6827040661674;"Karel";"Kovda";"Abandoned";66,696754;32,875396;20,5812823244434;0,4;34,898;0,978;0,138;"Exposed";74,440435614413;0,118483412322275;66,60665005;33,28335005;6,64316811546667
"Vel3";66,6101;33,28406667;9,246;"Vel13";"Algae";"Karel";11;178;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;13,3428766290936;"Karel";"Kovda";"26100";66,695493;32,871028;20,5291146323336;"Karel";"Kovda";"Abandoned";66,696754;32,875396;20,4240215673632;1,167;33,561;0,945;1,312;"Sheltered";74,1382048632665;0,0582010582010582;66,6101;33,28406667;0,460065966014448
"Vel3";66,6101;33,28406667;9,246;"Vel14";"Bottom";"Karel";28;196;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;13,3428766290936;"Karel";"Kovda";"26100";66,695493;32,871028;20,5291146323336;"Karel";"Kovda";"Abandoned";66,696754;32,875396;20,4240215673632;1,167;33,561;0,945;1,312;"Sheltered";74,1382048632665;0,125;66,61010001;33,28406668;0,460065966014448
"Vel3";66,6101;33,28406667;9,246;"Vel15";"Algae";"Karel";3;59;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;13,3428766290936;"Karel";"Kovda";"26100";66,695493;32,871028;20,5291146323336;"Karel";"Kovda";"Abandoned";66,696754;32,875396;20,4240215673632;1,167;33,561;0,945;1,312;"Sheltered";74,1382048632665;0,0483870967741935;66,61010002;33,28406669;0,460065966014448
"Vel3";66,6101;33,28406667;9,246;"Vel16";"Bottom";"Karel";0;57;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;13,3428766290936;"Karel";"Kovda";"26100";66,695493;32,871028;20,5291146323336;"Karel";"Kovda";"Abandoned";66,696754;32,875396;20,4240215673632;1,167;33,561;0,945;1,312;"Sheltered";74,1382048632665;0;66,61010003;33,2840667;0,460065966014448
"Vel3";66,6101;33,28406667;9,246;"Vel17";"Algae";"Karel";4;129;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;13,3428766290936;"Karel";"Kovda";"26100";66,695493;32,871028;20,5291146323336;"Karel";"Kovda";"Abandoned";66,696754;32,875396;20,4240215673632;1,167;33,561;0,945;1,312;"Sheltered";74,1382048632665;0,0300751879699248;66,61010004;33,28406671;0,460065966014448
"Vel3";66,6101;33,28406667;9,246;"Vel18";"Bottom";"Karel";18;129;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;13,3428766290936;"Karel";"Kovda";"26100";66,695493;32,871028;20,5291146323336;"Karel";"Kovda";"Abandoned";66,696754;32,875396;20,4240215673632;1,167;33,561;0,945;1,312;"Sheltered";74,1382048632665;0,122448979591837;66,61010005;33,28406672;0,460065966014448
"Vlas";67,0902;32,6809;3,859;"Vlas1";"Algae";"Kand";62;51;21;"Kand";"Luvenga";"175";"Small";67,100373;32,693133;1,28767540212997;"Kand";"Niva";"12800";67,130271;32,418253;12,2178682017379;"Kand";"Kandalaksha";"Active";67,137283;32,407995;12,9280719243003;2,505;0,888;2,498;9,544;"Sheltered";17,0878272620415;0,548672566371681;67,08981667;32,6809;1,23890716967174
"Vlas";67,0902;32,6809;3,859;"Vlas2";"Bottom";"Kand";43;83;21;"Kand";"Luvenga";"175";"Small";67,100373;32,693133;1,28767540212997;"Kand";"Niva";"12800";67,130271;32,418253;12,2178682017379;"Kand";"Kandalaksha";"Active";67,137283;32,407995;12,9280719243003;2,505;0,888;2,498;9,544;"Sheltered";17,0878272620415;0,341269841269841;67,08981668;32,68090001;1,23890716967174
"Vlas";67,0902;32,6809;3,859;"Vlas3";"Algae";"Kand";102;116;21;"Kand";"Luvenga";"175";"Small";67,100373;32,693133;1,28767540212997;"Kand";"Niva";"12800";67,130271;32,418253;12,2178682017379;"Kand";"Kandalaksha";"Active";67,137283;32,407995;12,9280719243003;2,505;0,888;2,498;9,544;"Sheltered";17,0878272620415;0,467889908256881;67,08981669;32,68090002;1,23890716967174
"Vlas";67,0902;32,6809;3,859;"Vlas4";"Bottom";"Kand";23;79;21;"Kand";"Luvenga";"175";"Small";67,100373;32,693133;1,28767540212997;"Kand";"Niva";"12800";67,130271;32,418253;12,2178682017379;"Kand";"Kandalaksha";"Active";67,137283;32,407995;12,9280719243003;2,505;0,888;2,498;9,544;"Sheltered";17,0878272620415;0,225490196078431;67,0898167;32,68090003;1,23890716967174
"Vlas";67,0902;32,6809;3,859;"Vlas5";"Algae";"Kand";59;132;21;"Kand";"Luvenga";"175";"Small";67,100373;32,693133;1,28767540212997;"Kand";"Niva";"12800";67,130271;32,418253;12,2178682017379;"Kand";"Kandalaksha";"Active";67,137283;32,407995;12,9280719243003;2,505;0,888;2,498;9,544;"Sheltered";17,0878272620415;0,308900523560209;67,08981671;32,68090004;1,23890716967174
"Vlas";67,0902;32,6809;3,859;"Vlas6";"Bottom";"Kand";30;68;21;"Kand";"Luvenga";"175";"Small";67,100373;32,693133;1,28767540212997;"Kand";"Niva";"12800";67,130271;32,418253;12,2178682017379;"Kand";"Kandalaksha";"Active";67,137283;32,407995;12,9280719243003;2,505;0,888;2,498;9,544;"Sheltered";17,0878272620415;0,306122448979592;67,08981672;32,68090005;1,23890716967174
"VorShel";66,93415;32,52638333;0,825;"VorShel2-1";"Algae";"Karel";148;51;17;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;8,66132711406329;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;8,66132711406329;"Karel";"Vitino";"Active";67,07657;32,33363;17,9135020915353;0,172;0,003;2,111;1,014;"Sheltered";26,7338895483462;0,743718592964824;66,93415;32,52638333;0,155718751411393
"VorShel";66,93415;32,52638333;0,825;"VorShel2-2";"Bottom";"Karel";58;85;17;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;8,66132711406329;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;8,66132711406329;"Karel";"Vitino";"Active";67,07657;32,33363;17,9135020915353;0,172;0,003;2,111;1,014;"Sheltered";26,7338895483462;0,405594405594406;66,93415001;32,52638334;0,155718751411393
"VorShel";66,93415;32,52638333;0,825;"VorShel2-3";"Algae";"Karel";122;58;17;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;8,66132711406329;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;8,66132711406329;"Karel";"Vitino";"Active";67,07657;32,33363;17,9135020915353;0,172;0,003;2,111;1,014;"Sheltered";26,7338895483462;0,677777777777778;66,93415002;32,52638335;0,155718751411393
"VorShel";66,93415;32,52638333;0,825;"VorShel2-4";"Bottom";"Karel";96;60;17;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;8,66132711406329;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;8,66132711406329;"Karel";"Vitino";"Active";67,07657;32,33363;17,9135020915353;0,172;0,003;2,111;1,014;"Sheltered";26,7338895483462;0,615384615384615;66,93415003;32,52638336;0,155718751411393
"VorShel";66,93415;32,52638333;0,825;"VorShel2-5";"Algae";"Karel";167;11;17;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;8,66132711406329;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;8,66132711406329;"Karel";"Vitino";"Active";67,07657;32,33363;17,9135020915353;0,172;0,003;2,111;1,014;"Sheltered";26,7338895483462;0,938202247191011;66,93415004;32,52638337;0,155718751411393
"VorShel";66,93415;32,52638333;0,825;"VorShel2-6";"Bottom";"Karel";74;46;17;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;8,66132711406329;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;8,66132711406329;"Karel";"Vitino";"Active";67,07657;32,33363;17,9135020915353;0,172;0,003;2,111;1,014;"Sheltered";26,7338895483462;0,616666666666667;66,93415005;32,52638338;0,155718751411393
"Zhemexp";66,896;32,5019;9,218;"Zhemexp1";"Algae";"Karel";70;26;21;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;4,93572167949502;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;4,93572167949502;"Karel";"Vitino";"Active";67,07657;32,33363;21,3520276375478;4,035;29,981;2,344;0,512;"Exposed";30,4998511581624;0,729166666666667;66,89616667;32,5019;4,83064964156031
"Zhemexp";66,896;32,5019;9,218;"Zhemexp2";"Bottom";"Karel";7;20;21;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;4,93572167949502;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;4,93572167949502;"Karel";"Vitino";"Active";67,07657;32,33363;21,3520276375478;4,035;29,981;2,344;0,512;"Exposed";30,4998511581624;0,259259259259259;66,89616668;32,50190001;4,83064964156031
"Zhemexp";66,896;32,5019;9,218;"Zhemexp3";"Algae";"Karel";61;42;21;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;4,93572167949502;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;4,93572167949502;"Karel";"Vitino";"Active";67,07657;32,33363;21,3520276375478;4,035;29,981;2,344;0,512;"Exposed";30,4998511581624;0,592233009708738;66,89616669;32,50190002;4,83064964156031
"Zhemexp";66,896;32,5019;9,218;"Zhemexp4";"Bottom";"Karel";4;15;21;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;4,93572167949502;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;4,93572167949502;"Karel";"Vitino";"Active";67,07657;32,33363;21,3520276375478;4,035;29,981;2,344;0,512;"Exposed";30,4998511581624;0,210526315789474;66,8961667;32,50190003;4,83064964156031
"Zhemexp";66,896;32,5019;9,218;"Zhemexp5";"Algae";"Karel";111;44;21;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;4,93572167949502;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;4,93572167949502;"Karel";"Vitino";"Active";67,07657;32,33363;21,3520276375478;4,035;29,981;2,344;0,512;"Exposed";30,4998511581624;0,716129032258065;66,89616671;32,50190004;4,83064964156031
"Zhemexp";66,896;32,5019;9,218;"Zhemexp6";"Bottom";"Karel";13;24;21;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";"Large";66,871784;32,407422;4,93572167949502;"Karel";"Knyazhegubskaya HPﾐ channel";"NA";66,871784;32,407422;4,93572167949502;"Karel";"Vitino";"Active";67,07657;32,33363;21,3520276375478;4,035;29,981;2,344;0,512;"Exposed";30,4998511581624;0,351351351351351;66,89616672;32,50190005;4,83064964156031
